Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Not Hispanic or Latino,75-79 years,Female,920,2007
White,Not Hispanic or Latino,75-79 years,Female,3522,2007
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,53,2007
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,185,2007
Black or African American,Not Hispanic or Latino,80-84 years,Female,958,2007
White,Not Hispanic or Latino,80-84 years,Female,4420,2007
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,37,2007
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,126,2007
Black or African American,Not Hispanic or Latino,85-89 years,Female,729,2007
White,Not Hispanic or Latino,85-89 years,Female,4190,2007
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,17,2007
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,79,2007
Black or African American,Not Hispanic or Latino,90-94 years,Female,378,2007
White,Not Hispanic or Latino,90-94 years,Female,2475,2007
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2007
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,10,2007
Black or African American,Not Hispanic or Latino,95-99 years,Female,156,2007
White,Not Hispanic or Latino,95-99 years,Female,743,2007
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,5,2007
Black or African American,Not Hispanic or Latino,100+ years,Female,41,2007
White,Not Hispanic or Latino,100+ years,Female,133,2007
Black or African American,Not Stated,30-34 years,Female,5,2007
White,Not Stated,40-44 years,Female,5,2007
Black or African American,Not Stated,50-54 years,Female,5,2007
White,Not Stated,50-54 years,Female,5,2007
Black or African American,Not Stated,55-59 years,Female,5,2007
White,Not Stated,55-59 years,Female,5,2007
White,Not Stated,60-64 years ,Female,5,2007
Black or African American,Not Stated,65-69 years,Female,5,2007
White,Not Stated,65-69 years,Female,5,2007
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2007
Black or African American,Not Stated,70-74 years,Female,5,2007
White,Not Stated,70-74 years,Female,5,2007
Black or African American,Not Stated,75-79 years,Female,5,2007
White,Not Stated,75-79 years,Female,5,2007
Black or African American,Not Stated,80-84 years,Female,5,2007
White,Not Stated,80-84 years,Female,5,2007
White,Not Stated,85-89 years,Female,5,2007
White,Not Stated,90-94 years,Female,5,2007
Black or African American,Not Stated,95-99 years,Female,5,2007
White,Not Stated,95-99 years,Female,5,2007
White,Not Stated,100+ years,Female,5,2007
White,Hispanic or Latino,< 1 year,Male,5,2007
White,Hispanic or Latino,1-4 years,Male,5,2007
White,Hispanic or Latino,5-9 years,Male,5,2007
Black or African American,Hispanic or Latino,15-19 years,Male,5,2007
White,Hispanic or Latino,15-19 years,Male,5,2007
White,Hispanic or Latino,20-24 years,Male,5,2007
White,Hispanic or Latino,25-29 years,Male,12,2007
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Male,5,2007
White,Hispanic or Latino,30-34 years,Male,26,2007
Black or African American,Hispanic or Latino,35-39 years,Male,5,2007
White,Hispanic or Latino,35-39 years,Male,69,2007
Black or African American,Hispanic or Latino,40-44 years,Male,5,2007
White,Hispanic or Latino,40-44 years,Male,81,2007
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2007
Black or African American,Hispanic or Latino,45-49 years,Male,5,2007
White,Hispanic or Latino,45-49 years,Male,151,2007
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2007
White,Hispanic or Latino,50-54 years,Male,221,2007
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2007
Black or African American,Hispanic or Latino,55-59 years,Male,5,2007
White,Hispanic or Latino,55-59 years,Male,298,2007
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,5,2007
Black or African American,Hispanic or Latino,60-64 years ,Male,10,2007
White,Hispanic or Latino,60-64 years ,Male,344,2007
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2007
Black or African American,Hispanic or Latino,65-69 years,Male,5,2007
White,Hispanic or Latino,65-69 years,Male,409,2007
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,5,2007
Black or African American,Hispanic or Latino,70-74 years,Male,5,2007
White,Hispanic or Latino,70-74 years,Male,395,2007
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,5,2007
Black or African American,Hispanic or Latino,75-79 years,Male,5,2007
White,Hispanic or Latino,75-79 years,Male,432,2007
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2007
Black or African American,Hispanic or Latino,80-84 years,Male,5,2007
White,Hispanic or Latino,80-84 years,Male,359,2007
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2007
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2007
White,Hispanic or Latino,85-89 years,Male,220,2007
White,Hispanic or Latino,90-94 years,Male,71,2007
White,Hispanic or Latino,95-99 years,Male,19,2007
White,Hispanic or Latino,100+ years,Male,5,2007
Black or African American,Not Hispanic or Latino,< 1 year,Male,5,2007
White,Not Hispanic or Latino,< 1 year,Male,5,2007
White,Not Hispanic or Latino,1-4 years,Male,5,2007
White,Not Hispanic or Latino,5-9 years,Male,5,2007
Black or African American,Not Hispanic or Latino,10-14 years,Male,5,2007
White,Not Hispanic or Latino,10-14 years,Male,5,2007
Black or African American,Not Hispanic or Latino,15-19 years,Male,5,2007
White,Not Hispanic or Latino,15-19 years,Male,18,2007
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,5,2007
Black or African American,Not Hispanic or Latino,20-24 years,Male,13,2007
White,Not Hispanic or Latino,20-24 years,Male,42,2007
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Male,5,2007
Black or African American,Not Hispanic or Latino,25-29 years,Male,42,2007
White,Not Hispanic or Latino,25-29 years,Male,67,2007
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2007
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,5,2007
Black or African American,Not Hispanic or Latino,30-34 years,Male,74,2007
White,Not Hispanic or Latino,30-34 years,Male,129,2007
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,14,2007
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,12,2007
Black or African American,Not Hispanic or Latino,35-39 years,Male,121,2007
White,Not Hispanic or Latino,35-39 years,Male,257,2007
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,14,2007
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,12,2007
Black or African American,Not Hispanic or Latino,40-44 years,Male,188,2007
White,Not Hispanic or Latino,40-44 years,Male,452,2007
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,25,2007
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,18,2007
Black or African American,Not Hispanic or Latino,45-49 years,Male,315,2007
White,Not Hispanic or Latino,45-49 years,Male,856,2007
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,33,2007
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Male,46,2007
Black or African American,Not Hispanic or Latino,50-54 years,Male,469,2007
White,Not Hispanic or Latino,50-54 years,Male,1358,2007
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Male,41,2007
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Male,79,2007
Black or African American,Not Hispanic or Latino,55-59 years,Male,643,2007
White,Not Hispanic or Latino,55-59 years,Male,1968,2007
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Male,47,2007
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Male,85,2007
Black or African American,Not Hispanic or Latino,60-64 years ,Male,633,2007
White,Not Hispanic or Latino,60-64 years ,Male,2475,2007
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,45,2007
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,100,2007
Black or African American,Not Hispanic or Latino,65-69 years,Male,633,2007
White,Not Hispanic or Latino,65-69 years,Male,2720,2007
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Male,56,2007
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Male,102,2007
Black or African American,Not Hispanic or Latino,70-74 years,Male,675,2007
White,Not Hispanic or Latino,70-74 years,Male,3120,2007
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,28,2007
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,108,2007
Black or African American,Not Hispanic or Latino,75-79 years,Male,603,2007
White,Not Hispanic or Latino,75-79 years,Male,3655,2007
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,29,2007
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,108,2007
Black or African American,Not Hispanic or Latino,80-84 years,Male,550,2007
White,Not Hispanic or Latino,80-84 years,Male,3970,2007
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,18,2007
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,103,2007
Black or African American,Not Hispanic or Latino,85-89 years,Male,312,2007
White,Not Hispanic or Latino,85-89 years,Male,2961,2007
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,10,2007
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,39,2007
Black or African American,Not Hispanic or Latino,90-94 years,Male,121,2007
White,Not Hispanic or Latino,90-94 years,Male,1246,2007
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2007
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Male,18,2007
Black or African American,Not Hispanic or Latino,95-99 years,Male,26,2007
White,Not Hispanic or Latino,95-99 years,Male,247,2007
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Male,5,2007
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Male,5,2007
Black or African American,Not Hispanic or Latino,100+ years,Male,5,2007
White,Not Hispanic or Latino,100+ years,Male,30,2007
White,Not Hispanic or Latino,Not Stated,Male,5,2007
Black or African American,Not Stated,35-39 years,Male,5,2007
White,Not Stated,35-39 years,Male,5,2007
American Indian or Alaska Native,Not Stated,40-44 years,Male,5,2007
Black or African American,Not Stated,45-49 years,Male,5,2007
White,Not Stated,45-49 years,Male,5,2007
Asian or Pacific Islander,Not Stated,50-54 years,Male,5,2007
Black or African American,Not Stated,50-54 years,Male,5,2007
White,Not Stated,50-54 years,Male,5,2007
Black or African American,Not Stated,55-59 years,Male,5,2007
White,Not Stated,55-59 years,Male,5,2007
Asian or Pacific Islander,Not Stated,60-64 years ,Male,5,2007
Black or African American,Not Stated,60-64 years ,Male,5,2007
White,Not Stated,60-64 years ,Male,5,2007
White,Not Stated,65-69 years,Male,5,2007
Black or African American,Not Stated,70-74 years,Male,5,2007
White,Not Stated,70-74 years,Male,5,2007
Black or African American,Not Stated,75-79 years,Male,5,2007
White,Not Stated,75-79 years,Male,5,2007
Asian or Pacific Islander,Not Stated,80-84 years,Male,5,2007
Black or African American,Not Stated,80-84 years,Male,5,2007
White,Not Stated,80-84 years,Male,5,2007
White,Not Stated,85-89 years,Male,5,2007
White,Not Stated,Not Stated,Male,5,2007
White,Hispanic or Latino,1-4 years,Female,5,2008
White,Hispanic or Latino,10-14 years,Female,5,2008
White,Hispanic or Latino,15-19 years,Female,5,2008
White,Hispanic or Latino,20-24 years,Female,5,2008
White,Hispanic or Latino,25-29 years,Female,10,2008
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Female,5,2008
Black or African American,Hispanic or Latino,30-34 years,Female,5,2008
White,Hispanic or Latino,30-34 years,Female,13,2008
White,Hispanic or Latino,35-39 years,Female,23,2008
White,Hispanic or Latino,40-44 years,Female,50,2008
White,Hispanic or Latino,45-49 years,Female,84,2008
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Female,5,2008
Black or African American,Hispanic or Latino,50-54 years,Female,5,2008
White,Hispanic or Latino,50-54 years,Female,136,2008
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Female,5,2008
Black or African American,Hispanic or Latino,55-59 years,Female,5,2008
White,Hispanic or Latino,55-59 years,Female,211,2008
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,5,2008
White,Hispanic or Latino,60-64 years ,Female,290,2008
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,5,2008
Black or African American,Hispanic or Latino,65-69 years,Female,5,2008
White,Hispanic or Latino,65-69 years,Female,325,2008
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2008
Black or African American,Hispanic or Latino,70-74 years,Female,5,2008
White,Hispanic or Latino,70-74 years,Female,413,2008
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,5,2008
Black or African American,Hispanic or Latino,75-79 years,Female,5,2008
White,Hispanic or Latino,75-79 years,Female,485,2008
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2008
Black or African American,Hispanic or Latino,80-84 years,Female,5,2008
White,Hispanic or Latino,80-84 years,Female,470,2008
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2008
Black or African American,Hispanic or Latino,85-89 years,Female,5,2008
White,Hispanic or Latino,85-89 years,Female,369,2008
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2008
White,Hispanic or Latino,90-94 years,Female,192,2008
Black or African American,Hispanic or Latino,95-99 years,Female,5,2008
White,Hispanic or Latino,95-99 years,Female,72,2008
White,Hispanic or Latino,100+ years,Female,11,2008
White,Not Hispanic or Latino,< 1 year,Female,5,2008
Black or African American,Not Hispanic or Latino,1-4 years,Female,5,2008
White,Not Hispanic or Latino,1-4 years,Female,5,2008
Black or African American,Not Hispanic or Latino,5-9 years,Female,5,2008
White,Not Hispanic or Latino,5-9 years,Female,5,2008
Black or African American,Not Hispanic or Latino,10-14 years,Female,5,2008
White,Not Hispanic or Latino,10-14 years,Female,5,2008
Black or African American,Not Hispanic or Latino,15-19 years,Female,5,2008
White,Not Hispanic or Latino,15-19 years,Female,12,2008
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2008
Black or African American,Not Hispanic or Latino,20-24 years,Female,18,2008
White,Not Hispanic or Latino,20-24 years,Female,29,2008
Black or African American,Not Hispanic or Latino,25-29 years,Female,34,2008
