Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2000	4	1061019	0.376996076413335
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2001	4	1105384	0.36186519797645
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2002	4	1153639	0.346728916064731
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2003	4	1196401	0.334336062908674
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2004	4	1231607	0.324778927044098
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2005	4	1267913	0.315479058894419
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2006	4	1293433	0.309254518788372
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2007	12	1307530	0.917760969155583
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2008	4	1318543	0.303365153809925
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2009	4	1330207	0.300705078232185
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2010	4	1329666	0.300827425834759
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2011	4	1313392	0.304554923434892
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2012	4	1293068	0.309341813423579
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2013	4	1269490	0.315087160985908
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2014	11	1247238	0.881948753966765
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2015	13	1240517	1.04795016916334
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2016	11	1242735	0.88514445959919
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2017	11	1249902	0.880068997409397
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2018	14	1240961	1.12815793566438
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2019	15	1229131	1.2203743945926
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2020	17	1207681	1.40765649207034
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2021	13	1208836	1.07541469645179
Black or African American	Not Hispanic or Latino	45-49 years	I13.2	Male	2022	23	1200224	1.91630895566161
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2000	4	1225916	0.326286629752773
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2001	4	1272430	0.314359139599035
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2005	4	1436071	0.27853776031965
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2008	4	1485776	0.26921958626334
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2012	4	1453232	0.275248549440144
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2014	4	1402364	0.285232650010981
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2016	4	1403832	0.284934379612375
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2017	4	1413393	0.283006920226717
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2019	4	1397316	0.286263092958214
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2020	4	1375619	0.290778187855794
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2021	2	1349300	0.148225005558438
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Female	2022	6	1334539	0.449593455118209
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2004	4	1231607	0.324778927044098
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2007	4	1307530	0.305920323051861
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2012	4	1293068	0.309341813423579
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2013	4	1269490	0.315087160985908
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2015	4	1240517	0.322446205896413
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2016	4	1242735	0.321870712581524
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2017	4	1249902	0.320025089967053
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2021	2	1208836	0.165448414838737
Black or African American	Not Hispanic or Latino	45-49 years	I13.9	Male	2022	6	1200224	0.499906684085637
Black or African American	Not Hispanic or Latino	45-49 years	I15.0	Female	2008	4	1485776	0.26921958626334
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2000	45	980443	4.58976197494398
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2001	34	1066260	3.18871569785981
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2002	44	1105949	3.97848363712974
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2003	46	1144404	4.01955952618131
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2004	49	1185311	4.13393615683985
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2005	49	1223782	4.0039811012092
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2006	67	1264163	5.29994945272089
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2007	58	1315461	4.40910068789573
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2008	80	1361382	5.8763815005634
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2009	82	1399562	5.85897587959662
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2010	79	1431800	5.51753038133818
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2011	69	1454259	4.74468440628526
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2012	73	1460480	4.99835670464505
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2013	87	1467990	5.92647088876627
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2014	81	1473543	5.49695529753797
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2015	79	1467603	5.38292712675022
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2016	100	1451167	6.89100565269194
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2017	93	1432173	6.49362891214958
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2018	77	1404709	5.48156237341684
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2019	77	1377231	5.59092846443335
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2020	96	1370203	7.00626111605361
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2021	87	1385068	6.28128005267611
Black or African American	Not Hispanic or Latino	50-54 years	I10	Female	2022	86	1380503	6.22961340902555
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2000	66	834987	7.90431467795307
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2001	64	912639	7.01263040479313
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2002	53	945720	5.60419574504082
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2003	66	979716	6.73664613010301
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2004	71	1017168	6.98016453525868
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2005	67	1054056	6.35639852152068
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2006	96	1093251	8.78114906823776
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2007	79	1144327	6.90362108033805
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2008	94	1191230	7.89100341663659
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2009	107	1229480	8.70286625239939
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2010	94	1260649	7.45647678299035
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2011	98	1280547	7.6529795470217
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2012	122	1286971	9.47962308397003
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2013	124	1291678	9.599915768481
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2014	108	1296563	8.32971479210806
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2015	116	1291152	8.98422494020843
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2016	114	1277354	8.92469902626836
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2017	115	1259223	9.13261590679332
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2018	124	1234617	10.0436005660055
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2019	112	1208849	9.26501159367299
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2020	140	1200964	11.6573019674195
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2021	151	1241322	12.1644504810194
Black or African American	Not Hispanic or Latino	50-54 years	I10	Male	2022	141	1242380	11.3491846295014
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2000	20	980443	2.03989421108621
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2001	33	1066260	3.0949299420404
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2002	32	1105949	2.89344264518527
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2003	47	1144404	4.10694125501134
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2004	53	1185311	4.47140033290841
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2005	45	1223782	3.67712550111049
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2006	38	1264163	3.00594148064767
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2007	35	1315461	2.66066420821294
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2008	48	1361382	3.52582890033804
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2009	40	1399562	2.85803701443737
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2010	53	1431800	3.70163430646738
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2011	43	1454259	2.95683231116328
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2012	52	1460480	3.56047326906223
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2013	59	1467990	4.01910094755414
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2014	41	1473543	2.7824094715933
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2015	34	1467603	2.3167028140444
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2016	49	1451167	3.37659276981905
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2017	44	1432173	3.07225453908152
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2018	63	1404709	4.48491466915923
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2019	36	1377231	2.61394058077403
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2020	53	1370203	3.8680399911546
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2021	72	1385068	5.1983007332492
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Female	2022	60	1380503	4.34624191327364
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2000	41	834987	4.91025608781933
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2001	35	912639	3.83503225262124
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2002	45	945720	4.75827940616673
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2003	50	979716	5.10351979553258
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2004	45	1017168	4.42404794488226
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2005	45	1054056	4.26922288758852
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2006	55	1093251	5.03086665367788
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2007	61	1144327	5.33064412532432
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2008	48	1191230	4.02944855317613
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2009	45	1229480	3.66008393792498
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2010	58	1260649	4.60080482354724
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2011	54	1280547	4.21694791366502
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2012	50	1286971	3.88509142785657
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2013	67	1291678	5.18705126200183
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2014	64	1296563	4.93612728421218
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2015	61	1291152	4.72446311510961
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2016	55	1277354	4.30577584600667
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2017	64	1259223	5.08249928725889
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2018	93	1234617	7.53270042450412
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2019	67	1208849	5.54246229264366
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2020	105	1200964	8.74297647556463
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2021	113	1241322	9.10319804208739
Black or African American	Not Hispanic or Latino	50-54 years	I11.0	Male	2022	93	1242380	7.48563241520308
Black or African American	Not Hispanic or Latino	50-54 years	I11.9	Female	2000	146	980443	14.8912277409294
Black or African American	Not Hispanic or Latino	50-54 years	I11.9	Female	2001	196	1066260	18.3820081406036
Black or African American	Not Hispanic or Latino	50-54 years	I11.9	Female	2002	217	1105949	19.6211579376626
