Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I500	Black or African American	Male	M	65-69 years	65-69	1999	1999	173	376469	45.953318865564
I132	Black or African American	Male	M	65-69 years	65-69	1999	1999	18	376469	4.78127017098353
I509	Black or African American	Male	M	65-69 years	65-69	1999	1999	25	376469	6.64065301525491
I110	Black or African American	Male	M	65-69 years	65-69	2000	2000	51	375235	13.5914826708596
I132	Black or African American	Male	M	65-69 years	65-69	2000	2000	13	375235	3.46449558276813
I509	Black or African American	Male	M	65-69 years	65-69	2000	2000	27	375235	7.1954908257492
I500	Black or African American	Male	M	65-69 years	65-69	2000	2000	147	375235	39.1754500513012
I110	Black or African American	Male	M	65-69 years	65-69	2001	2001	43	388334	11.0729423640474
I130	Black or African American	Male	M	65-69 years	65-69	2001	2001	1	388334	0.257510287535987
I132	Black or African American	Male	M	65-69 years	65-69	2001	2001	23	388334	5.9227366133277
I500	Black or African American	Male	M	65-69 years	65-69	2001	2001	173	388334	44.5492797437258
I501	Black or African American	Male	M	65-69 years	65-69	2001	2001	1	388334	0.257510287535987
I509	Black or African American	Male	M	65-69 years	65-69	2001	2001	20	388334	5.15020575071974
I110	Black or African American	Male	M	65-69 years	65-69	2002	2002	50	396851	12.5991871004483
I500	Black or African American	Male	M	65-69 years	65-69	2002	2002	172	396851	43.3412036255421
I132	Black or African American	Male	M	65-69 years	65-69	2002	2002	16	396851	4.03173987214345
I509	Black or African American	Male	M	65-69 years	65-69	2002	2002	18	396851	4.53570735616138
I110	Black or African American	Male	M	65-69 years	65-69	2003	2003	58	406305	14.2749904628296
I500	Black or African American	Male	M	65-69 years	65-69	2003	2003	181	406305	44.5478150650373
I130	Black or African American	Male	M	65-69 years	65-69	2003	2003	1	406305	0.246120525221201
I132	Black or African American	Male	M	65-69 years	65-69	2003	2003	11	406305	2.70732577743321
I509	Black or African American	Male	M	65-69 years	65-69	2003	2003	25	406305	6.15301313053002
I501	Black or African American	Male	M	65-69 years	65-69	2003	2003	1	406305	0.246120525221201
I110	Black or African American	Male	M	65-69 years	65-69	2004	2004	69	415865	16.5919228595818
I500	Black or African American	Male	M	65-69 years	65-69	2004	2004	158	415865	37.993098721941
I132	Black or African American	Male	M	65-69 years	65-69	2004	2004	8	415865	1.92370120111094
I509	Black or African American	Male	M	65-69 years	65-69	2004	2004	28	415865	6.73295420388828
I501	Black or African American	Male	M	65-69 years	65-69	2004	2004	1	415865	0.240462650138867
I110	Black or African American	Male	M	65-69 years	65-69	2005	2005	52	427014	12.1775866833406
I500	Black or African American	Male	M	65-69 years	65-69	2005	2005	181	427014	42.3873690323971
I130	Black or African American	Male	M	65-69 years	65-69	2005	2005	1	427014	0.234184359295011
I132	Black or African American	Male	M	65-69 years	65-69	2005	2005	14	427014	3.27858103013016
I509	Black or African American	Male	M	65-69 years	65-69	2005	2005	23	427014	5.38624026378526
I110	Black or African American	Male	M	65-69 years	65-69	2006	2006	62	436847	14.1926120586842
I132	Black or African American	Male	M	65-69 years	65-69	2006	2006	9	436847	2.06021787948641
I509	Black or African American	Male	M	65-69 years	65-69	2006	2006	26	436847	5.95174054073852
I500	Black or African American	Male	M	65-69 years	65-69	2006	2006	182	436847	41.6621837851696
I110	Black or African American	Male	M	65-69 years	65-69	2007	2007	54	450394	11.9895025244564
I500	Black or African American	Male	M	65-69 years	65-69	2007	2007	179	450394	39.7429805903276
I132	Black or African American	Male	M	65-69 years	65-69	2007	2007	20	450394	4.44055649053939
I509	Black or African American	Male	M	65-69 years	65-69	2007	2007	29	450394	6.43880691128212
I501	Black or African American	Male	M	65-69 years	65-69	2007	2007	1	450394	0.22202782452697
I110	Black or African American	Male	M	65-69 years	65-69	2008	2008	75	470048	15.9558172782354
I500	Black or African American	Male	M	65-69 years	65-69	2008	2008	188	470048	39.9959153107768
I132	Black or African American	Male	M	65-69 years	65-69	2008	2008	17	470048	3.61665191640003
I509	Black or African American	Male	M	65-69 years	65-69	2008	2008	43	470048	9.1480019061883
I501	Black or African American	Male	M	65-69 years	65-69	2008	2008	2	470048	0.425488460752944
I110	Black or African American	Male	M	65-69 years	65-69	2009	2009	72	489532	14.707925120319
I500	Black or African American	Male	M	65-69 years	65-69	2009	2009	226	489532	46.1665427387791
I132	Black or African American	Male	M	65-69 years	65-69	2009	2009	9	489532	1.83849064003988
I509	Black or African American	Male	M	65-69 years	65-69	2009	2009	40	489532	8.17106951128833
I501	Black or African American	Male	M	65-69 years	65-69	2009	2009	1	489532	0.204276737782208
I110	Black or African American	Male	M	65-69 years	65-69	2010	2010	63	503596	12.5100278794907
I500	Black or African American	Male	M	65-69 years	65-69	2010	2010	212	503596	42.0972366738417
I130	Black or African American	Male	M	65-69 years	65-69	2010	2010	1	503596	0.198571871103027
I132	Black or African American	Male	M	65-69 years	65-69	2010	2010	7	503596	1.39000309772119
I509	Black or African American	Male	M	65-69 years	65-69	2010	2010	42	503596	8.34001858632713
I501	Black or African American	Male	M	65-69 years	65-69	2010	2010	3	503596	0.595715613309081
I110	Black or African American	Male	M	65-69 years	65-69	2011	2011	67	524064	12.7846980521463
I130	Black or African American	Male	M	65-69 years	65-69	2011	2011	1	524064	0.190816388838005
I132	Black or African American	Male	M	65-69 years	65-69	2011	2011	15	524064	2.86224583257007
I500	Black or African American	Male	M	65-69 years	65-69	2011	2011	180	524064	34.3469499908408
I501	Black or African American	Male	M	65-69 years	65-69	2011	2011	1	524064	0.190816388838005
I509	Black or African American	Male	M	65-69 years	65-69	2011	2011	44	524064	8.3959211088722
I110	Black or African American	Male	M	65-69 years	65-69	2012	2012	82	564112	14.5361204867119
I509	Black or African American	Male	M	65-69 years	65-69	2012	2012	36	564112	6.38171143319057
I130	Black or African American	Male	M	65-69 years	65-69	2012	2012	1	564112	0.177269762033071
I132	Black or African American	Male	M	65-69 years	65-69	2012	2012	14	564112	2.481776668463
I500	Black or African American	Male	M	65-69 years	65-69	2012	2012	222	564112	39.3538871713419
I110	Black or African American	Male	M	65-69 years	65-69	2013	2013	112	601865	18.6088242379936
I130	Black or African American	Male	M	65-69 years	65-69	2013	2013	1	601865	0.166150216410657
I132	Black or African American	Male	M	65-69 years	65-69	2013	2013	23	601865	3.82145497744511
I500	Black or African American	Male	M	65-69 years	65-69	2013	2013	238	601865	39.5437515057363
I501	Black or African American	Male	M	65-69 years	65-69	2013	2013	1	601865	0.166150216410657
I509	Black or African American	Male	M	65-69 years	65-69	2013	2013	44	601865	7.3106095220689
I110	Black or African American	Male	M	65-69 years	65-69	2014	2014	93	642116	14.4833643765301
I500	Black or African American	Male	M	65-69 years	65-69	2014	2014	273	642116	42.5156825246529
I132	Black or African American	Male	M	65-69 years	65-69	2014	2014	18	642116	2.80323181481228
I509	Black or African American	Male	M	65-69 years	65-69	2014	2014	78	642116	12.1473378641865
I501	Black or African American	Male	M	65-69 years	65-69	2014	2014	3	642116	0.467205302468713
I110	Black or African American	Male	M	65-69 years	65-69	2015	2015	89	686820	12.9582714539472
I130	Black or African American	Male	M	65-69 years	65-69	2015	2015	3	686820	0.436795666986983
I132	Black or African American	Male	M	65-69 years	65-69	2015	2015	21	686820	3.05756966890888
I500	Black or African American	Male	M	65-69 years	65-69	2015	2015	326	686820	47.4651291459189
I501	Black or African American	Male	M	65-69 years	65-69	2015	2015	3	686820	0.436795666986983
I509	Black or African American	Male	M	65-69 years	65-69	2015	2015	74	686820	10.7742931190123
I110	Black or African American	Male	M	65-69 years	65-69	2016	2016	99	732181	13.5212467955328
I130	Black or African American	Male	M	65-69 years	65-69	2016	2016	7	732181	0.956047753219491
I132	Black or African American	Male	M	65-69 years	65-69	2016	2016	37	732181	5.05339526701731
I500	Black or African American	Male	M	65-69 years	65-69	2016	2016	346	732181	47.2560746591348
I501	Black or African American	Male	M	65-69 years	65-69	2016	2016	4	732181	0.546313001839709
I509	Black or African American	Male	M	65-69 years	65-69	2016	2016	101	732181	13.7944032964527
I110	Black or African American	Male	M	65-69 years	65-69	2017	2017	132	753775	17.5118569865013
I130	Black or African American	Male	M	65-69 years	65-69	2017	2017	5	753775	0.663327916155351
I132	Black or African American	Male	M	65-69 years	65-69	2017	2017	35	753775	4.64329541308746
I500	Black or African American	Male	M	65-69 years	65-69	2017	2017	362	753775	48.0249411296474
I501	Black or African American	Male	M	65-69 years	65-69	2017	2017	4	753775	0.530662332924281
I509	Black or African American	Male	M	65-69 years	65-69	2017	2017	111	753775	14.7258797386488
I110	Black or African American	Male	M	65-69 years	65-69	2018	2018	156	774325	20.1465792787266
I130	Black or African American	Male	M	65-69 years	65-69	2018	2018	4	774325	0.516578955864785
I132	Black or African American	Male	M	65-69 years	65-69	2018	2018	24	774325	3.09947373518871
I500	Black or African American	Male	M	65-69 years	65-69	2018	2018	375	774325	48.4292771123236
I501	Black or African American	Male	M	65-69 years	65-69	2018	2018	2	774325	0.258289477932393
I509	Black or African American	Male	M	65-69 years	65-69	2018	2018	159	774325	20.5340134956252
I110	Black or African American	Male	M	65-69 years	65-69	2019	2019	136	800482	16.9897636673904
I130	Black or African American	Male	M	65-69 years	65-69	2019	2019	4	800482	0.499698931393835
I132	Black or African American	Male	M	65-69 years	65-69	2019	2019	49	800482	6.12131190957448
I500	Black or African American	Male	M	65-69 years	65-69	2019	2019	423	800482	52.8431619948981
I501	Black or African American	Male	M	65-69 years	65-69	2019	2019	6	800482	0.749548397090753
I509	Black or African American	Male	M	65-69 years	65-69	2019	2019	176	800482	21.9867529813287
I110	Black or African American	Male	M	65-69 years	65-69	2020	2020	174	827816	21.0191636788852
I130	Black or African American	Male	M	65-69 years	65-69	2020	2020	7	827816	0.845598538805725
I132	Black or African American	Male	M	65-69 years	65-69	2020	2020	49	827816	5.91918977164007
I500	Black or African American	Male	M	65-69 years	65-69	2020	2020	512	827816	61.8494931240759
I501	Black or African American	Male	M	65-69 years	65-69	2020	2020	3	827816	0.362399373773882
I509	Black or African American	Male	M	65-69 years	65-69	2020	2020	197	827816	23.7975588778183
I110	Black or African American	Male	M	65-69 years	65-69	2021	2021	194	860401	22.5476260487842
I130	Black or African American	Male	M	65-69 years	65-69	2021	2021	12	860401	1.3946985184815
I132	Black or African American	Male	M	65-69 years	65-69	2021	2021	55	860401	6.39236820970687
I500	Black or African American	Male	M	65-69 years	65-69	2021	2021	403	860401	46.8386252456703
I501	Black or African American	Male	M	65-69 years	65-69	2021	2021	1	860401	0.116224876540125
I509	Black or African American	Male	M	65-69 years	65-69	2021	2021	229	860401	26.6154967276886
	Black or African American	Male	M	65-69 years	65-69	2022	2022	995	874149	113.8249886461
I110	Black or African American	Male	M	70-74 years	70-74	1999	1999	63	288848	21.8107793718496
I500	Black or African American	Male	M	70-74 years	70-74	1999	1999	220	288848	76.1646263778873
I132	Black or African American	Male	M	70-74 years	70-74	1999	1999	19	288848	6.57785409627209
I509	Black or African American	Male	M	70-74 years	70-74	1999	1999	25	288848	8.65507117930538
I110	Black or African American	Male	M	70-74 years	70-74	2000	2000	66	292654	22.5522289119575
I500	Black or African American	Male	M	70-74 years	70-74	2000	2000	211	292654	72.0987924306519
I132	Black or African American	Male	M	70-74 years	70-74	2000	2000	18	292654	6.15060788507931
I509	Black or African American	Male	M	70-74 years	70-74	2000	2000	34	292654	11.6178148940387
I501	Black or African American	Male	M	70-74 years	70-74	2000	2000	1	292654	0.341700438059962
I110	Black or African American	Male	M	70-74 years	70-74	2001	2001	60	295838	20.2813702093713
I132	Black or African American	Male	M	70-74 years	70-74	2001	2001	19	295838	6.42243389963426
I500	Black or African American	Male	M	70-74 years	70-74	2001	2001	223	295838	75.3790926114968
I501	Black or African American	Male	M	70-74 years	70-74	2001	2001	1	295838	0.338022836822856
I509	Black or African American	Male	M	70-74 years	70-74	2001	2001	30	295838	10.1406851046857
I110	Black or African American	Male	M	70-74 years	70-74	2002	2002	45	299173	15.0414643032627
I130	Black or African American	Male	M	70-74 years	70-74	2002	2002	1	299173	0.334254762294726
I132	Black or African American	Male	M	70-74 years	70-74	2002	2002	16	299173	5.34807619671561
I500	Black or African American	Male	M	70-74 years	70-74	2002	2002	242	299173	80.8896524753236
I501	Black or African American	Male	M	70-74 years	70-74	2002	2002	1	299173	0.334254762294726
I509	Black or African American	Male	M	70-74 years	70-74	2002	2002	17	299173	5.68233095901034
I110	Black or African American	Male	M	70-74 years	70-74	2003	2003	51	304832	16.7305269787949
I132	Black or African American	Male	M	70-74 years	70-74	2003	2003	14	304832	4.5926936804535
I509	Black or African American	Male	M	70-74 years	70-74	2003	2003	24	304832	7.87318916649171
I500	Black or African American	Male	M	70-74 years	70-74	2003	2003	214	304832	70.2026034012177
I110	Black or African American	Male	M	70-74 years	70-74	2004	2004	68	309884	21.943695060087
I500	Black or African American	Male	M	70-74 years	70-74	2004	2004	186	309884	60.0224600172968
I132	Black or African American	Male	M	70-74 years	70-74	2004	2004	14	309884	4.51781957119438
I509	Black or African American	Male	M	70-74 years	70-74	2004	2004	24	309884	7.74483355061894
I110	Black or African American	Male	M	70-74 years	70-74	2005	2005	72	316960	22.7158001009591
I500	Black or African American	Male	M	70-74 years	70-74	2005	2005	231	316960	72.8798586572438
I132	Black or African American	Male	M	70-74 years	70-74	2005	2005	14	316960	4.41696113074205
I509	Black or African American	Male	M	70-74 years	70-74	2005	2005	30	316960	9.46491670873296
I110	Black or African American	Male	M	70-74 years	70-74	2006	2006	68	325778	20.873109909202
I509	Black or African American	Male	M	70-74 years	70-74	2006	2006	41	325778	12.5852574452541
I130	Black or African American	Male	M	70-74 years	70-74	2006	2006	2	325778	0.61391499732947
