Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2017	127	978448	12.9797393423054
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2018	153	1007581	15.1848833989525
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2019	158	1042963	15.1491471893059
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2020	162	1077483	15.0350399959907
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2021	176	1106116	15.911531882732
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Female	2022	160	1131633	14.1388595065715
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	1999	120	376469	31.8751344732236
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2000	117	375235	31.1804602449132
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2001	87	388334	22.4033950156309
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2002	106	396851	26.7102766529504
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2003	134	406305	32.9801503796409
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2004	101	415865	24.2867276640256
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2005	118	427014	27.6337543968113
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2006	103	436847	23.5780490652334
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2007	119	450394	26.4213111187094
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2008	137	470048	29.1459595615767
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2009	142	489532	29.0072967650736
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2010	123	503596	24.4243401456723
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2011	117	524064	22.3255174940465
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2012	132	564112	23.3996085883654
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2013	127	601865	21.1010774841534
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2014	145	642116	22.5815896193211
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2015	172	686820	25.0429515739204
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2016	183	732181	24.9938198341667
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2017	226	753775	29.9824218102219
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2018	227	774325	29.3158557453266
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2019	201	800482	25.1098713025402
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2020	245	827816	29.5959488582004
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2021	224	874172	25.6242478596889
Black or African American	Not Hispanic or Latino	65-69 years	I46.9	Male	2022	244	897110	27.1984483508154
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	1999	5	435255	1.14875188108121
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2001	5	440752	1.13442480124877
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2002	5	442356	1.13031133295355
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2003	5	446877	1.1188761113237
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2004	5	450801	1.10913684752252
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2006	5	466664	1.07143469391254
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2009	5	487912	1.02477495941891
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2019	5	756006	0.661370412404134
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Female	2022	6	869073	0.690390795709912
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Male	1999	5	288848	1.73101423586108
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Male	2001	5	295838	1.69011418411428
Black or African American	Not Hispanic or Latino	70-74 years	I20.0	Male	2007	5	332403	1.50419821722427
Black or African American	Not Hispanic or Latino	70-74 years	I20.1	Female	1999	5	435255	1.14875188108121
Black or African American	Not Hispanic or Latino	70-74 years	I20.1	Male	2014	5	417580	1.19737535322573
Black or African American	Not Hispanic or Latino	70-74 years	I20.1	Male	2016	5	449661	1.11194877919144
Black or African American	Not Hispanic or Latino	70-74 years	I20.1	Male	2022	6	629514	0.953116213459907
Black or African American	Not Hispanic or Latino	70-74 years	I20.8	Female	2021	2	849704	0.235376083906866
Black or African American	Not Hispanic or Latino	70-74 years	I20.8	Male	2018	5	516472	0.968106693102433
Black or African American	Not Hispanic or Latino	70-74 years	I20.8	Male	2020	5	586258	0.852866826550768
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	1999	5	435255	1.14875188108121
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2000	5	440786	1.13433729746408
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2001	5	440752	1.13442480124877
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2004	5	450801	1.10913684752252
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2005	5	456614	1.09501679755767
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2007	5	472797	1.05753632108495
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2013	5	556554	0.898385421720085
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2018	5	708288	0.705927532303244
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2019	5	756006	0.661370412404134
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2020	5	806836	0.619704623988022
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Female	2022	6	869073	0.690390795709912
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	1999	5	288848	1.73101423586108
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2000	5	292654	1.70850219029981
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2001	5	295838	1.69011418411428
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2002	5	299173	1.67127381147363
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2004	5	309884	1.61350698971228
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2005	5	316960	1.57748611812216
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2007	5	332403	1.50419821722427
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2009	5	346696	1.44218566121328
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2013	5	400090	1.24971881326701
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2017	5	485493	1.02988096635791
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2018	5	516472	0.968106693102433
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2019	5	550140	0.908859563020322
Black or African American	Not Hispanic or Latino	70-74 years	I20.9	Male	2022	6	629514	0.953116213459907
Black or African American	Not Hispanic or Latino	70-74 years	I21.2	Female	1999	5	435255	1.14875188108121
Black or African American	Not Hispanic or Latino	70-74 years	I21.3	Female	2004	5	450801	1.10913684752252
Black or African American	Not Hispanic or Latino	70-74 years	I21.3	Male	2019	5	550140	0.908859563020322
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2000	5	440786	1.13433729746408
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2001	5	440752	1.13442480124877
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2002	5	442356	1.13031133295355
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2003	5	446877	1.1188761113237
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2005	5	456614	1.09501679755767
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2006	5	466664	1.07143469391254
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2007	5	472797	1.05753632108495
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2008	5	480483	1.04061954325127
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2015	5	603471	0.828540228113696
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2016	26	621831	4.18120035829671
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2017	40	668247	5.98581063588763
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2018	50	708288	7.05927532303244
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2019	55	756006	7.27507453644548
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2020	53	806836	6.56886901427304
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2021	61	849704	7.17897055915943
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Female	2022	70	869073	8.0545592832823
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	1999	5	288848	1.73101423586108
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2000	5	292654	1.70850219029981
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2004	5	309884	1.61350698971228
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2007	5	332403	1.50419821722427
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2008	5	339526	1.47264127047708
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2015	13	434557	2.99155231649703
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2016	31	449661	6.8940824309869
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2017	44	485493	9.06295250394959
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2018	42	516472	8.13209622206044
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2019	60	550140	10.9063147562439
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2020	46	586258	7.84637480426706
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2021	75	624975	12.0004800192008
Black or African American	Not Hispanic or Latino	70-74 years	I21.4	Male	2022	60	629514	9.53116213459907
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	1999	1268	435255	291.323477042194
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2000	1198	440786	271.787216472393
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2001	1099	440752	249.346571314481
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2002	1083	442356	244.825434717739
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2003	950	446877	212.586461151503
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2004	908	450801	201.41925151009
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2005	794	456614	173.888667452159
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2006	762	466664	163.286647352271
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2007	716	472797	151.439201179365
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2008	687	480483	142.981125242725
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2009	642	487912	131.581104789388
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2010	623	496664	125.436915097531
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2011	650	515854	126.004644725058
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2012	593	531565	111.557382446173
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2013	623	556554	111.938823546323
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2014	633	581078	108.935461332214
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2015	642	603471	106.384565289799
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2016	605	621831	97.2933160295965
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2017	597	668247	89.3382237406229
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2018	571	708288	80.6169241890304
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2019	569	756006	75.2639529315905
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2020	685	806836	84.8995334863591
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2021	653	849704	76.8502913955919
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Female	2022	632	869073	72.7211638147774
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	1999	1259	288848	435.869384589819
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2000	1246	292654	425.758745822712
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2001	1135	295838	383.655919793941
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2002	1099	299173	367.345983761904
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2003	1061	304832	348.060571068654
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2004	989	309884	319.151682565089
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2005	873	316960	275.429076224129
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2006	876	325778	268.894768830308
Black or African American	Not Hispanic or Latino	70-74 years	I21.9	Male	2007	853	332403	256.616215858461
