Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
Black or African American	M	2016	Not Hispanic or Latino	I24.8	1.84488240516915	152	7562333	2.00996174064274
Black or African American	M	2016	Not Hispanic or Latino	I24.9	1.67964066136969	137	8865614	1.54529624231328
Black or African American	M	2016	Not Hispanic or Latino	I25.0	59.6606979459975	5215	8865614	58.8227730194434
Black or African American	M	2016	Not Hispanic or Latino	I25.1	83.2051558455317	6411	8865614	72.3130964194922
Black or African American	M	2016	Not Hispanic or Latino	I25.3	0.0875487897437725	10	1704153	0.58680177190663
Black or African American	M	2016	Not Hispanic or Latino	I25.4	0.0714456500844471	5	449661	1.11194877919144
Black or African American	M	2016	Not Hispanic or Latino	I25.5	7.98242580943155	599	8865614	6.75644123463981
Black or African American	M	2016	Not Hispanic or Latino	I25.8	0.679143771867006	56	8865614	0.631653938463822
Black or African American	M	2016	Not Hispanic or Latino	I25.9	5.83255160178722	463	8865614	5.22242452694196
Black or African American	M	2016	Not Hispanic or Latino	I46.1	1.67980827536698	130	8865614	1.4663395000053
Black or African American	M	2016	Not Hispanic or Latino	I46.9	12.7251395648405	1058	8865614	11.9337476231201
Black or African American	M	2017	Not Hispanic or Latino	I20.0	0.0398989460969693	5	1224431	0.408352941080388
Black or African American	M	2017	Not Hispanic or Latino	I20.1	0.050653097108953	5	1259223	0.397070256817101
Black or African American	M	2017	Not Hispanic or Latino	I20.8	0.0968335554783871	5	185236	2.6992593232417
Black or African American	M	2017	Not Hispanic or Latino	I20.9	0.204519580349147	15	2051436	0.731195123805958
Black or African American	M	2017	Not Hispanic or Latino	I21.3	0.0785003621066077	10	2239726	0.446483185889703
Black or African American	M	2017	Not Hispanic or Latino	I21.4	3.11210548872964	249	9014167	2.76231847046987
Black or African American	M	2017	Not Hispanic or Latino	I21.9	64.8957183367812	5516	9014167	61.1925649924169
Black or African American	M	2017	Not Hispanic or Latino	I22.9	0.0583053873671268	5	1249902	0.400031362458817
Black or African American	M	2017	Not Hispanic or Latino	I24.8	2.07962243210877	188	9014167	2.08560591344713
Black or African American	M	2017	Not Hispanic or Latino	I24.9	1.62255517720993	136	9014167	1.50873619270644
Black or African American	M	2017	Not Hispanic or Latino	I25.0	57.9942251975986	5204	9014167	57.7313466679728
Black or African American	M	2017	Not Hispanic or Latino	I25.1	84.3063778687832	6757	9014167	74.9597827508632
Black or African American	M	2017	Not Hispanic or Latino	I25.3	0.20130096529358	20	3513786	0.569186626618696
Black or African American	M	2017	Not Hispanic or Latino	I25.4	0.0982043334640962	10	2474333	0.404149320241051
Black or African American	M	2017	Not Hispanic or Latino	I25.5	7.14637481511155	589	9014167	6.53415895223596
Black or African American	M	2017	Not Hispanic or Latino	I25.8	0.746939752078303	67	9014167	0.743274447877436
Black or African American	M	2017	Not Hispanic or Latino	I25.9	5.2146004461417	436	9014167	4.83683073544122
Black or African American	M	2017	Not Hispanic or Latino	I46.1	1.62195176219072	137	9014167	1.51982984118222
Black or African American	M	2017	Not Hispanic or Latino	I46.9	14.6945247511595	1244	9014167	13.8004987038736
Black or African American	M	2018	Not Hispanic or Latino	I20.0	0.0844704315626905	10	2001368	0.499658233768103
Black or African American	M	2018	Not Hispanic or Latino	I20.1	0.0398140134196261	5	1227043	0.407483682315942
Black or African American	M	2018	Not Hispanic or Latino	I20.8	0.14570405111791	10	838595	1.19247073974922
Black or African American	M	2018	Not Hispanic or Latino	I20.9	0.375303323592	30	4546186	0.659893809888113
Black or African American	M	2018	Not Hispanic or Latino	I21.4	3.30475167555416	274	9120510	3.00421796588129
Black or African American	M	2018	Not Hispanic or Latino	I21.9	64.1074873176933	5562	9120510	60.9834318475611
Black or African American	M	2018	Not Hispanic or Latino	I24.8	1.89555132828178	180	7758871	2.31992515405914
Black or African American	M	2018	Not Hispanic or Latino	I24.9	1.78649850249714	152	9120510	1.66657347012393
Black or African American	M	2018	Not Hispanic or Latino	I25.0	60.022222056833	5554	9120510	60.8957174543967
Black or African American	M	2018	Not Hispanic or Latino	I25.1	81.8369555073162	6746	9120510	73.9651620358949
Black or African American	M	2018	Not Hispanic or Latino	I25.3	0.163739569106103	15	3492791	0.429455985199229
Black or African American	M	2018	Not Hispanic or Latino	I25.5	7.2380276191511	611	9120510	6.69918677793237
Black or African American	M	2018	Not Hispanic or Latino	I25.8	0.711237255763434	64	7916767	0.808410807088298
Black or African American	M	2018	Not Hispanic or Latino	I25.9	5.7925944049575	490	9120510	5.37250658132056
Black or African American	M	2018	Not Hispanic or Latino	I46.1	1.65638371847468	143	9120510	1.56789477781396
Black or African American	M	2018	Not Hispanic or Latino	I46.9	14.773731904237	1292	9120510	14.1658744960534
Black or African American	M	2019	Not Hispanic or Latino	I20.0	0.0891424250444518	5	201218	2.48486715900168
Black or African American	M	2019	Not Hispanic or Latino	I20.1	0.0662831872882074	5	1228028	0.40715684007205
Black or African American	M	2019	Not Hispanic or Latino	I20.8	0.252055722769032	20	2566623	0.779234036319319
Black or African American	M	2019	Not Hispanic or Latino	I20.9	0.19073625574445	15	1551840	0.966594494277761
Black or African American	M	2019	Not Hispanic or Latino	I21.3	0.0583966307896582	5	550140	0.908859563020322
Black or African American	M	2019	Not Hispanic or Latino	I21.4	3.34592306010132	283	9233671	3.06486986595039
Black or African American	M	2019	Not Hispanic or Latino	I21.9	59.7270927181752	5372	9233671	58.1783778087827
Black or African American	M	2019	Not Hispanic or Latino	I22.9	0.0431971999103395	5	800482	0.624623664242294
Black or African American	M	2019	Not Hispanic or Latino	I24.8	2.13429003828172	203	9233671	2.19847555755452
Black or African American	M	2019	Not Hispanic or Latino	I24.9	1.69182369740465	142	9233671	1.53784989740267
Black or African American	M	2019	Not Hispanic or Latino	I25.0	57.3833310212588	5477	9233671	59.3155203385522
Black or African American	M	2019	Not Hispanic or Latino	I25.1	79.8174323700251	6816	9233671	73.8167950753281
Black or African American	M	2019	Not Hispanic or Latino	I25.3	0.155251750550291	15	3238462	0.463182831850428
Black or African American	M	2019	Not Hispanic or Latino	I25.4	0.0599370446939283	5	1374076	0.363880891595516
Black or African American	M	2019	Not Hispanic or Latino	I25.5	6.74583043030552	576	9233671	6.23803902045026
Black or African American	M	2019	Not Hispanic or Latino	I25.8	0.897966721165616	84	9233671	0.909714023815663
Black or African American	M	2019	Not Hispanic or Latino	I25.9	5.13099778991493	447	9233671	4.84097819816192
Black or African American	M	2019	Not Hispanic or Latino	I46.1	1.66530259734103	152	9233671	1.64614918595215
Black or African American	M	2019	Not Hispanic or Latino	I46.9	13.9875653044521	1236	9233671	13.3857920647162
Black or African American	M	2020	Not Hispanic or Latino	I20.1	0.0817764110007246	10	2048984	0.488046758783866
Black or African American	M	2020	Not Hispanic or Latino	I20.8	0.156913569525696	15	2621755	0.572135840305444
Black or African American	M	2020	Not Hispanic or Latino	I20.9	0.317059499158233	30	5768109	0.520101128463418
Black or African American	M	2020	Not Hispanic or Latino	I21.4	3.50003871735832	309	9352990	3.303756338882
Black or African American	M	2020	Not Hispanic or Latino	I21.9	65.7273918003352	6078	9352990	64.9845664327664
Black or African American	M	2020	Not Hispanic or Latino	I22.9	0.0355450452092207	5	1102596	0.453475252948496
Black or African American	M	2020	Not Hispanic or Latino	I24.8	2.16181177609881	209	9352990	2.23457953018233
Black or African American	M	2020	Not Hispanic or Latino	I24.9	1.71618883905403	159	9352990	1.69999112583249
Black or African American	M	2020	Not Hispanic or Latino	I25.0	73.2403284480556	7104	9352990	75.9543204900251
Black or African American	M	2020	Not Hispanic or Latino	I25.1	86.6240527589731	7581	9352990	81.0542938675226
Black or African American	M	2020	Not Hispanic or Latino	I25.3	0.171815278414889	15	2156695	0.695508637058091
Black or African American	M	2020	Not Hispanic or Latino	I25.4	0.126289544979531	10	1429052	0.699764599188833
Black or African American	M	2020	Not Hispanic or Latino	I25.5	6.72838434148533	600	9352990	6.41506085219807
Black or African American	M	2020	Not Hispanic or Latino	I25.8	0.675576589857563	62	9352990	0.6628896213938
Black or African American	M	2020	Not Hispanic or Latino	I25.9	4.99770300496432	452	9352990	4.83267917532254
Black or African American	M	2020	Not Hispanic or Latino	I46.1	1.26360449531542	130	9352990	1.38992985130958
Black or African American	M	2020	Not Hispanic or Latino	I46.9	16.0042037988539	1488	9352990	15.9093509134512
Black or African American	M	2021	Not Hispanic or Latino	I20.0	0.0351577811737734	2	204075	0.980031851035159
Black or African American	M	2021	Not Hispanic or Latino	I20.1	0.0136879285940074	2	1145296	0.174627345245247
Black or African American	M	2021	Not Hispanic or Latino	I20.8	0.11588241198844	10	3815767	0.26207050902217
Black or African American	M	2021	Not Hispanic or Latino	I20.9	0.0500636767996999	6	3260790	0.184004489709549
Black or African American	M	2021	Not Hispanic or Latino	I21.4	4.46382736619197	406	8224297	4.93659214884871
Black or African American	M	2021	Not Hispanic or Latino	I21.9	63.3960952559612	6101	9658610	63.1664390631778
Black or African American	M	2021	Not Hispanic or Latino	I22.9	0.0443488826089743	4	1496198	0.26734429534059
Black or African American	M	2021	Not Hispanic or Latino	I24.8	1.8221081663099	188	9658610	1.94644985147966
Black or African American	M	2021	Not Hispanic or Latino	I24.9	1.83257320930032	174	9658610	1.80150145828437
Black or African American	M	2021	Not Hispanic or Latino	I25.0	70.9524341992933	7144	9658610	73.9650943562272
Black or African American	M	2021	Not Hispanic or Latino	I25.1	80.0857076236495	7256	9658610	75.1246815017896
Black or African American	M	2021	Not Hispanic or Latino	I25.3	0.0846602340791299	8	3699906	0.216221709416401
Black or African American	M	2021	Not Hispanic or Latino	I25.5	6.07132517962352	555	9658610	5.74616844452773
Black or African American	M	2021	Not Hispanic or Latino	I25.8	0.570609360175494	55	9658610	0.56944011612437
Black or African American	M	2021	Not Hispanic or Latino	I25.9	4.95754983170587	462	9658610	4.78329697544471
Black or African American	M	2021	Not Hispanic or Latino	I46.1	1.59735107406348	159	9658610	1.64619960843227
Black or African American	M	2021	Not Hispanic or Latino	I46.9	15.723007053214	1503	9658610	15.5612453551805
Black or African American	M	2022	Not Hispanic or Latino	I20.0	0.0893115337538959	12	2360093	0.508454539715172
Black or African American	M	2022	Not Hispanic or Latino	I20.1	0.19347466137532	18	1902020	0.946362288514316
Black or African American	M	2022	Not Hispanic or Latino	I20.8	0.349698717001903	30	3823224	0.784678062284606
Black or African American	M	2022	Not Hispanic or Latino	I20.9	0.258412834545081	30	5129097	0.584898277416083
Black or African American	M	2022	Not Hispanic or Latino	I21.4	4.17422364158332	372	9721209	3.82668452041305
Black or African American	M	2022	Not Hispanic or Latino	I21.9	57.2508187403602	5578	9721209	57.3796942335053
Black or African American	M	2022	Not Hispanic or Latino	I24.8	2.20477451618092	223	9721209	2.29395335497879
Black or African American	M	2022	Not Hispanic or Latino	I24.9	2.18234596198854	216	8267422	2.61266450412232
Black or African American	M	2022	Not Hispanic or Latino	I25.0	74.529491503702	7508	9721209	77.2331918797343
Black or African American	M	2022	Not Hispanic or Latino	I25.1	75.7954749019083	6950	9721209	71.4931650991147
Black or African American	M	2022	Not Hispanic or Latino	I25.4	0.0462532991209038	6	897110	0.668814303708575
Black or African American	M	2022	Not Hispanic or Latino	I25.5	5.78299706034489	533	9721209	5.48285712198966
Black or African American	M	2022	Not Hispanic or Latino	I25.6	0.132234423739386	12	1272506	0.943021093810167
Black or African American	M	2022	Not Hispanic or Latino	I25.8	1.04025013212907	102	9721209	1.04925220721003
Black or African American	M	2022	Not Hispanic or Latino	I25.9	3.80326337869793	343	9721209	3.52836771640235
Black or African American	M	2022	Not Hispanic or Latino	I46.1	1.44417817569921	147	9721209	1.51215759274387
Black or African American	M	2022	Not Hispanic or Latino	I46.9	14.2688408886405	1367	9721209	14.0620369338834
White	F	1999	Not Hispanic or Latino	I20.0	0.0469632150147951	31	19074508	0.162520574580482
White	F	1999	Not Hispanic or Latino	I20.1	0.0577423246304519	35	31035309	0.112774775337342
White	F	1999	Not Hispanic or Latino	I20.9	0.11990630438841	78	39168827	0.199137952229205
White	F	1999	Not Hispanic or Latino	I21.0	0.0139411127727129	10	6389262	0.156512598794665
White	F	1999	Not Hispanic or Latino	I21.1	0.00667772623856736	5	2686103	0.186143271497779
White	F	1999	Not Hispanic or Latino	I21.2	0.00726338653414552	5	3703159	0.135019857370423
White	F	1999	Not Hispanic or Latino	I21.3	0.0397857576545379	25	20249672	0.123458789851016
White	F	1999	Not Hispanic or Latino	I21.4	0.111451986415472	73	31035309	0.235215959989314
White	F	1999	Not Hispanic or Latino	I21.9	70.7080734090494	46718	54690152	85.4230575186553
White	F	1999	Not Hispanic or Latino	I22.1	0.00887152298271794	5	4417711	0.113180785252815
White	F	1999	Not Hispanic or Latino	I22.9	0.00776255566462563	5	4138627	0.120813013591222
White	F	1999	Not Hispanic or Latino	I24.1	0.00837475210845782	5	4128908	0.121097394274709
White	F	1999	Not Hispanic or Latino	I24.8	0.91141535883986	587	54690152	1.07331937932811
White	F	1999	Not Hispanic or Latino	I24.9	0.244857168941497	160	46624565	0.343166740536882
White	F	1999	Not Hispanic or Latino	I25.0	21.2090936786627	14052	54690152	25.6938397245632
White	F	1999	Not Hispanic or Latino	I25.1	69.1278325166924	46531	54690152	85.0811312427875
White	F	1999	Not Hispanic or Latino	I25.2	0.129356092580406	79	54690152	0.144450137933425
White	F	1999	Not Hispanic or Latino	I25.3	0.0783147816017741	47	39899905	0.117794766679269
White	F	1999	Not Hispanic or Latino	I25.4	0.0358738231640234	20	23511500	0.0850647555451588
White	F	1999	Not Hispanic or Latino	I25.5	3.75741832999579	2522	54690152	4.61143351731771
White	F	1999	Not Hispanic or Latino	I25.8	0.589626648851609	396	46556634	0.850576955370098
White	F	1999	Not Hispanic or Latino	I25.9	3.73538377442553	2487	54690152	4.54743662076492
White	F	1999	Not Hispanic or Latino	I46.1	1.11447685081027	718	54690152	1.31285062071139
White	F	1999	Not Hispanic or Latino	I46.9	6.49509720072303	4258	54690152	7.78567958633576
White	F	2000	Not Hispanic or Latino	I20.0	0.047957030096101	30	24495855	0.122469699465481
White	F	2000	Not Hispanic or Latino	I20.1	0.0609953776757478	35	36589223	0.095656581720798
White	F	2000	Not Hispanic or Latino	I20.9	0.120723877115299	81	24495855	0.330668188556799
