"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2018"	"2018"	47	281246	16.7	12.3	22.2	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2019"	"2019"	55	270002	20.4	15.3	26.5	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2020 "	"2020"	63	273270	23.1	17.7	29.5	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"1999"	"1999"	43	271423	15.8	11.5	21.3	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2000"	"2000"	30	266532	11.3	7.6	16.1	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2001"	"2001"	33	262957	12.5	8.6	17.6	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2002"	"2002"	52	263847	19.7	14.7	25.8	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2003"	"2003"	30	267316	11.2	7.6	16.0	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2004"	"2004"	49	272009	18.0	13.3	23.8	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2005"	"2005"	46	254751	18.1	13.2	24.1	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2006"	"2006"	47	241043	19.5	14.3	25.9	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2007"	"2007"	41	242664	16.9	12.1	22.9	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2008"	"2008"	34	242660	14.0	9.7	19.6	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2009"	"2009"	50	263987	18.9	14.1	25.0	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2010"	"2010"	43	262367	16.4	11.9	22.1	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2011"	"2011"	35	249314	14.0	9.8	19.5	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2012"	"2012"	54	239515	22.5	16.9	29.4	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2013"	"2013"	54	232113	23.3	17.5	30.4	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2014"	"2014"	40	242469	16.5	11.8	22.5	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2015"	"2015"	65	235841	27.6	21.3	35.1	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2016"	"2016"	49	244926	20.0	14.8	26.4	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2017"	"2017"	54	250279	21.6	16.2	28.2	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2018"	"2018"	52	259668	20.0	15.0	26.3	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2019"	"2019"	56	280694	20.0	15.1	25.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2020 "	"2020"	65	270018	24.1	18.6	30.7	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"1999"	"1999"	47	272091	17.3	12.7	23.0	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2000"	"2000"	33	277117	11.9	8.2	16.7	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2001"	"2001"	45	263239	17.1	12.5	22.9	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2002"	"2002"	41	262587	15.6	11.2	21.2	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2003"	"2003"	44	263224	16.7	12.1	22.4	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2004"	"2004"	43	267664	16.1	11.6	21.6	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2005"	"2005"	38	272226	14.0	9.9	19.2	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2006"	"2006"	51	255294	20.0	14.9	26.3	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2007"	"2007"	52	241478	21.5	16.1	28.2	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2008"	"2008"	51	243073	21.0	15.6	27.6	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2009"	"2009"	37	243130	15.2	10.7	21.0	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2010"	"2010"	48	264275	18.2	13.4	24.1	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2011"	"2011"	59	260259	22.7	17.3	29.2	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2012"	"2012"	53	249506	21.2	15.9	27.8	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2013"	"2013"	52	239615	21.7	16.2	28.5	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2014"	"2014"	52	233209	22.3	16.7	29.2	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2015"	"2015"	61	243070	25.1	19.2	32.2	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2016"	"2016"	57	235591	24.2	18.3	31.3	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2017"	"2017"	54	245634	22.0	16.5	28.7	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2018"	"2018"	60	249586	24.0	18.3	30.9	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2019"	"2019"	67	259062	25.9	20.0	32.8	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2020 "	"2020"	68	280552	24.2	18.8	30.7	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"1999"	"1999"	58	251291	23.1	17.5	29.8	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2000"	"2000"	49	254227	19.3	14.3	25.5	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2001"	"2001"	55	276726	19.9	15.0	25.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2002"	"2002"	52	263088	19.8	14.8	25.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2003"	"2003"	60	262375	22.9	17.5	29.4	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2004"	"2004"	40	263880	15.2	10.8	20.6	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2005"	"2005"	60	268393	22.4	17.1	28.8	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2006"	"2006"	39	273614	14.3	10.1	19.5	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2007"	"2007"	63	256665	24.5	18.9	31.4	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2008"	"2008"	43	242875	17.7	12.8	23.8	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2009"	"2009"	49	244604	20.0	14.8	26.5	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2010"	"2010"	50	242781	20.6	15.3	27.2	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2011"	"2011"	53	263439	20.1	15.1	26.3	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2012"	"2012"	49	260362	18.8	13.9	24.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2013"	"2013"	62	249405	24.9	19.1	31.9	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2014"	"2014"	50	240478	20.8	15.4	27.4	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2015"	"2015"	68	233555	29.1	22.6	36.9	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2016"	"2016"	56	242454	23.1	17.4	30.0	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2017"	"2017"	55	236095	23.3	17.5	30.3	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2018"	"2018"	79	244684	32.3	25.6	40.2	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2019"	"2019"	76	248860	30.5	24.1	38.2	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2020 "	"2020"	85	258682	32.9	26.2	40.6	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"1999"	"1999"	46	254295	18.1	13.2	24.1	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2000"	"2000"	48	257220	18.7	13.8	24.7	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2001"	"2001"	63	258811	24.3	18.7	31.1	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2002"	"2002"	69	276708	24.9	19.4	31.6	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2003"	"2003"	58	262917	22.1	16.8	28.5	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2004"	"2004"	64	263036	24.3	18.7	31.1	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2005"	"2005"	57	264570	21.5	16.3	27.9	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2006"	"2006"	67	269640	24.8	19.3	31.6	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2007"	"2007"	70	274956	25.5	19.8	32.2	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2008"	"2008"	50	258116	19.4	14.4	25.5	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2009"	"2009"	67	244392	27.4	21.2	34.8	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2010"	"2010"	66	245576	26.9	20.8	34.2	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2011"	"2011"	77	243937	31.6	24.9	39.5	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2012"	"2012"	54	263370	20.5	15.4	26.8	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2013"	"2013"	76	259842	29.2	23.0	36.6	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2014"	"2014"	59	250036	23.6	18.0	30.4	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2015"	"2015"	59	240583	24.5	18.7	31.6	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2016"	"2016"	63	232824	27.1	20.8	34.6	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2017"	"2017"	76	242950	31.3	24.6	39.2	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2018"	"2018"	71	235131	30.2	23.6	38.1	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2019"	"2019"	83	243991	34.0	27.1	42.2	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2020 "	"2020"	84	248536	33.8	27.0	41.8	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"1999"	"1999"	49	237571	20.6	15.3	27.3	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2000"	"2000"	62	246713	25.1	19.3	32.2	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2001"	"2001"	52	255167	20.4	15.2	26.7	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2002"	"2002"	50	258606	19.3	14.4	25.5	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2003"	"2003"	58	276347	21.0	15.9	27.1	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2004"	"2004"	78	263143	29.6	23.4	37.0	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2005"	"2005"	69	263273	26.2	20.4	33.2	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2006"	"2006"	49	265133	18.5	13.7	24.4	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2007"	"2007"	56	270177	20.7	15.7	26.9	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2008"	"2008"	72	275676	26.1	20.4	32.9	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2009"	"2009"	87	258856	33.6	26.9	41.5	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2010"	"2010"	52	246446	21.1	15.8	27.7	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2011"	"2011"	81	245111	33.0	26.2	41.1	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2012"	"2012"	61	243742	25.0	19.1	32.1	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2013"	"2013"	71	262800	27.0	21.1	34.1	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2014"	"2014"	70	260223	26.9	21.0	34.0	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2015"	"2015"	74	249945	29.6	23.2	37.2	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2016"	"2016"	78	239646	32.5	25.7	40.6	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2017"	"2017"	83	233287	35.6	28.3	44.1	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2018"	"2018"	77	242060	31.8	25.1	39.8	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2019"	"2019"	97	234566	41.4	33.5	50.4	4.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2020 "	"2020"	100	243670	41.0	33.0	49.1	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"1999"	"1999"	57	233109	24.5	18.5	31.7	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2000"	"2000"	57	238370	23.9	18.1	31.0	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2001"	"2001"	79	250119	31.6	25.0	39.4	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2002"	"2002"	59	253804	23.2	17.7	30.0	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2003"	"2003"	72	256649	28.1	22.0	35.3	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2004"	"2004"	58	274275	21.1	16.1	27.3	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2005"	"2005"	86	260632	33.0	26.4	40.8	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2006"	"2006"	73	260627	28.0	22.0	35.2	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2007"	"2007"	85	261993	32.4	25.9	40.1	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2008"	"2008"	77	266535	28.9	22.8	36.1	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2009"	"2009"	78	271407	28.7	22.7	35.9	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2010"	"2010"	67	258446	25.9	20.1	32.9	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2011"	"2011"	63	243943	25.8	19.8	33.0	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2012"	"2012"	64	244842	26.1	20.1	33.4	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2013"	"2013"	62	243211	25.5	19.5	32.7	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2014"	"2014"	90	263009	34.2	27.5	42.1	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2015"	"2015"	101	259796	38.9	31.3	46.5	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2016"	"2016"	66	248964	26.5	20.5	33.7	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2017"	"2017"	72	239983	30.0	23.5	37.8	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2018"	"2018"	67	232282	28.8	22.4	36.6	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2019"	"2019"	82	241549	33.9	27.0	42.1	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2020 "	"2020"	101	234065	43.2	34.7	51.6	4.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"1999"	"1999"	58	230347	25.2	19.1	32.6	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2000"	"2000"	66	239541	27.6	21.3	35.1	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2001"	"2001"	81	237499	34.1	27.1	42.4	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2002"	"2002"	58	248961	23.3	17.7	30.1	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2003"	"2003"	82	252578	32.5	25.8	40.3	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2004"	"2004"	80	255669	31.3	24.8	38.9	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2005"	"2005"	74	273067	27.1	21.3	34.0	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2006"	"2006"	92	259709	35.4	28.6	43.4	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2007"	"2007"	97	259656	37.4	30.3	45.6	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2008"	"2008"	88	260870	33.7	27.1	41.6	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2009"	"2009"	76	265197	28.7	22.6	35.9	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2010"	"2010"	82	272675	30.1	23.9	37.3	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2011"	"2011"	73	254568	28.7	22.5	36.1	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2012"	"2012"	80	243580	32.8	26.0	40.9	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2013"	"2013"	78	244199	31.9	25.2	39.9	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2014"	"2014"	95	243213	39.1	31.6	47.7	4.0
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2015"	"2015"	76	262305	29.0	22.8	36.3	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2016"	"2016"	100	258550	38.7	31.1	46.3	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2017"	"2017"	90	249038	36.1	29.1	44.4	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2018"	"2018"	72	238727	30.2	23.6	38.0	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2019"	"2019"	83	231645	35.8	28.5	44.4	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2020 "	"2020"	102	240660	42.4	34.2	50.6	4.2
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"1999"	"1999"	61	205309	29.7	22.7	38.2	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2000"	"2000"	70	216318	32.4	25.2	40.9	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2001"	"2001"	81	238834	33.9	26.9	42.2	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2002"	"2002"	70	237284	29.5	23.0	37.3	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2003"	"2003"	100	249053	40.2	32.3	48.0	4.0
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2004"	"2004"	83	253422	32.8	26.1	40.6	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2005"	"2005"	94	256923	36.6	29.6	44.8	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2006"	"2006"	83	275055	30.2	24.0	37.4	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2007"	"2007"	83	262087	31.7	25.2	39.3	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2008"	"2008"	80	262427	30.5	24.2	37.9	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2009"	"2009"	109	263930	41.3	33.5	49.1	4.0
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2010"	"2010"	110	265555	41.4	33.7	49.2	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2011"	"2011"	81	268513	30.2	24.0	37.5	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2012"	"2012"	98	254125	38.6	31.3	47.0	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2013"	"2013"	90	242717	37.1	29.8	45.6	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2014"	"2014"	88	243982	36.1	28.9	44.4	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2015"	"2015"	90	242441	37.1	29.9	45.6	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2016"	"2016"	91	260959	34.9	28.1	42.8	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2017"	"2017"	100	258388	38.7	31.1	46.3	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2018"	"2018"	89	247740	35.9	28.9	44.2	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2019"	"2019"	96	237881	40.4	32.7	49.3	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2020 "	"2020"	114	230640	49.4	40.4	58.5	4.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"1999"	"1999"	70	204123	34.3	26.7	43.3	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2000"	"2000"	70	208256	33.6	26.2	42.5	4.0
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2001"	"2001"	86	221656	38.8	31.0	47.9	4.2
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2002"	"2002"	72	238330	30.2	23.6	38.0	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2003"	"2003"	97	236976	40.9	33.2	49.9	4.2
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2004"	"2004"	106	249044	42.6	34.5	50.7	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2005"	"2005"	106	253553	41.8	33.8	49.8	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2006"	"2006"	91	257433	35.3	28.5	43.4	3.7
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2007"	"2007"	86	275750	31.2	24.9	38.5	3.4
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2008"	"2008"	89	262924	33.9	27.2	41.7	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2009"	"2009"	100	263318	38.0	30.5	45.4	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2010"	"2010"	109	265270	41.1	33.4	48.8	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2011"	"2011"	103	266446	38.7	31.2	46.1	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2012"	"2012"	90	267756	33.6	27.0	41.3	3.5
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2013"	"2013"	100	252688	39.6	31.8	47.3	4.0
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2014"	"2014"	87	242448	35.9	28.7	44.3	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2015"	"2015"	77	243099	31.7	25.0	39.6	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2016"	"2016"	103	241265	42.7	34.4	50.9	4.2
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2017"	"2017"	116	260636	44.5	36.4	52.6	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2018"	"2018"	129	256891	50.2	41.6	58.9	4.4
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2019"	"2019"	115	246546	46.6	38.1	55.2	4.3
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2020 "	"2020"	125	236883	52.8	43.5	62.0	4.7
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"1999"	"1999"	77	190260	40.5	31.9	50.6	4.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2000"	"2000"	80	198425	40.3	32.0	50.2	4.5
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2001"	"2001"	92	208786	44.1	35.5	54.0	4.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2002"	"2002"	131	220897	59.3	49.1	69.5	5.2
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2003"	"2003"	118	237555	49.7	40.7	58.6	4.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2004"	"2004"	116	236341	49.1	40.1	58.0	4.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2005"	"2005"	106	248322	42.7	34.6	50.8	4.1
