Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,10,2002
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2003
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2004
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,12,2005
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,16,2006
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2007
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2008
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2009
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2010
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2011
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2012
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2013
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2014
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2015
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2016
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2017
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2018
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2019
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,21,1999
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,30,2000
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,30,2001
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,28,2002
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,50,2003
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,34,2004
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,27,2005
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,27,2006
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,27,2007
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,35,2008
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,37,2009
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,48,2010
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,38,2011
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,33,2012
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,37,2013
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,34,2014
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,31,2015
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,53,2016
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,51,2017
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,45,2018
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,39,2019
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,51,2020
Black or African American,Not Hispanic or Latino,40-44 years,Male,264,1999
Black or African American,Not Hispanic or Latino,40-44 years,Male,267,2000
Black or African American,Not Hispanic or Latino,40-44 years,Male,237,2001
Black or African American,Not Hispanic or Latino,40-44 years,Male,229,2002
Black or African American,Not Hispanic or Latino,40-44 years,Male,256,2003
Black or African American,Not Hispanic or Latino,40-44 years,Male,232,2004
Black or African American,Not Hispanic or Latino,40-44 years,Male,237,2005
Black or African American,Not Hispanic or Latino,40-44 years,Male,210,2006
Black or African American,Not Hispanic or Latino,40-44 years,Male,206,2007
Black or African American,Not Hispanic or Latino,40-44 years,Male,203,2008
Black or African American,Not Hispanic or Latino,40-44 years,Male,179,2009
Black or African American,Not Hispanic or Latino,40-44 years,Male,186,2010
Black or African American,Not Hispanic or Latino,40-44 years,Male,177,2011
Black or African American,Not Hispanic or Latino,40-44 years,Male,162,2012
Black or African American,Not Hispanic or Latino,40-44 years,Male,165,2013
Black or African American,Not Hispanic or Latino,40-44 years,Male,192,2014
Black or African American,Not Hispanic or Latino,40-44 years,Male,192,2015
Black or African American,Not Hispanic or Latino,40-44 years,Male,196,2016
Black or African American,Not Hispanic or Latino,40-44 years,Male,154,2017
Black or African American,Not Hispanic or Latino,40-44 years,Male,182,2018
Black or African American,Not Hispanic or Latino,40-44 years,Male,159,2019
Black or African American,Not Hispanic or Latino,40-44 years,Male,205,2020
White,Not Hispanic or Latino,40-44 years,Male,460,1999
White,Not Hispanic or Latino,40-44 years,Male,465,2000
White,Not Hispanic or Latino,40-44 years,Male,461,2001
White,Not Hispanic or Latino,40-44 years,Male,422,2002
White,Not Hispanic or Latino,40-44 years,Male,442,2003
White,Not Hispanic or Latino,40-44 years,Male,463,2004
White,Not Hispanic or Latino,40-44 years,Male,410,2005
White,Not Hispanic or Latino,40-44 years,Male,389,2006
White,Not Hispanic or Latino,40-44 years,Male,381,2007
White,Not Hispanic or Latino,40-44 years,Male,339,2008
White,Not Hispanic or Latino,40-44 years,Male,352,2009
White,Not Hispanic or Latino,40-44 years,Male,315,2010
White,Not Hispanic or Latino,40-44 years,Male,293,2011
White,Not Hispanic or Latino,40-44 years,Male,306,2012
White,Not Hispanic or Latino,40-44 years,Male,296,2013
White,Not Hispanic or Latino,40-44 years,Male,286,2014
White,Not Hispanic or Latino,40-44 years,Male,288,2015
White,Not Hispanic or Latino,40-44 years,Male,278,2016
White,Not Hispanic or Latino,40-44 years,Male,273,2017
White,Not Hispanic or Latino,40-44 years,Male,257,2018
White,Not Hispanic or Latino,40-44 years,Male,268,2019
White,Not Hispanic or Latino,40-44 years,Male,322,2020
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,1999
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,2015
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,2016
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,2017
Asian or Pacific Islander,Not Stated,40-44 years,Male,5,2018
Black or African American,Not Stated,40-44 years,Male,5,1999
Black or African American,Not Stated,40-44 years,Male,5,2000
Black or African American,Not Stated,40-44 years,Male,5,2001
Black or African American,Not Stated,40-44 years,Male,5,2002
Black or African American,Not Stated,40-44 years,Male,5,2003
Black or African American,Not Stated,40-44 years,Male,5,2004
Black or African American,Not Stated,40-44 years,Male,5,2005
Black or African American,Not Stated,40-44 years,Male,5,2006
Black or African American,Not Stated,40-44 years,Male,5,2008
Black or African American,Not Stated,40-44 years,Male,5,2011
Black or African American,Not Stated,40-44 years,Male,5,2013
Black or African American,Not Stated,40-44 years,Male,5,2014
Black or African American,Not Stated,40-44 years,Male,5,2016
Black or African American,Not Stated,40-44 years,Male,5,2017
Black or African American,Not Stated,40-44 years,Male,5,2019
Black or African American,Not Stated,40-44 years,Male,5,2020
White,Not Stated,40-44 years,Male,5,1999
White,Not Stated,40-44 years,Male,5,2000
White,Not Stated,40-44 years,Male,5,2002
White,Not Stated,40-44 years,Male,5,2003
White,Not Stated,40-44 years,Male,5,2004
White,Not Stated,40-44 years,Male,5,2006
White,Not Stated,40-44 years,Male,5,2008
White,Not Stated,40-44 years,Male,5,2009
White,Not Stated,40-44 years,Male,5,2010
White,Not Stated,40-44 years,Male,5,2011
White,Not Stated,40-44 years,Male,5,2012
White,Not Stated,40-44 years,Male,5,2013
White,Not Stated,40-44 years,Male,5,2015
White,Not Stated,40-44 years,Male,5,2016
White,Not Stated,40-44 years,Male,5,2017
White,Not Stated,40-44 years,Male,5,2018
White,Not Stated,40-44 years,Male,5,2019
White,Not Stated,40-44 years,Male,5,2020
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2006
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2008
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2009
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2011
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2013
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2003
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2004
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2005
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2006
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2007
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2012
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2016
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2020
Black or African American,Hispanic or Latino,45-49 years,Female,5,1999
Black or African American,Hispanic or Latino,45-49 years,Female,5,2001
Black or African American,Hispanic or Latino,45-49 years,Female,5,2003
Black or African American,Hispanic or Latino,45-49 years,Female,5,2004
Black or African American,Hispanic or Latino,45-49 years,Female,5,2005
Black or African American,Hispanic or Latino,45-49 years,Female,5,2006
Black or African American,Hispanic or Latino,45-49 years,Female,5,2008
Black or African American,Hispanic or Latino,45-49 years,Female,5,2009
Black or African American,Hispanic or Latino,45-49 years,Female,5,2010
Black or African American,Hispanic or Latino,45-49 years,Female,5,2011
Black or African American,Hispanic or Latino,45-49 years,Female,5,2012
Black or African American,Hispanic or Latino,45-49 years,Female,5,2013
Black or African American,Hispanic or Latino,45-49 years,Female,5,2014
Black or African American,Hispanic or Latino,45-49 years,Female,5,2016
Black or African American,Hispanic or Latino,45-49 years,Female,5,2017
Black or African American,Hispanic or Latino,45-49 years,Female,5,2018
Black or African American,Hispanic or Latino,45-49 years,Female,5,2019
Black or African American,Hispanic or Latino,45-49 years,Female,5,2020
White,Hispanic or Latino,45-49 years,Female,91,1999
White,Hispanic or Latino,45-49 years,Female,101,2000
White,Hispanic or Latino,45-49 years,Female,96,2001
White,Hispanic or Latino,45-49 years,Female,98,2002
White,Hispanic or Latino,45-49 years,Female,90,2003
White,Hispanic or Latino,45-49 years,Female,98,2004
White,Hispanic or Latino,45-49 years,Female,121,2005
White,Hispanic or Latino,45-49 years,Female,123,2006
White,Hispanic or Latino,45-49 years,Female,110,2007
White,Hispanic or Latino,45-49 years,Female,105,2008
White,Hispanic or Latino,45-49 years,Female,110,2009
White,Hispanic or Latino,45-49 years,Female,98,2010
White,Hispanic or Latino,45-49 years,Female,121,2011
White,Hispanic or Latino,45-49 years,Female,113,2012
White,Hispanic or Latino,45-49 years,Female,104,2013
White,Hispanic or Latino,45-49 years,Female,102,2014
White,Hispanic or Latino,45-49 years,Female,115,2015
White,Hispanic or Latino,45-49 years,Female,121,2016
White,Hispanic or Latino,45-49 years,Female,118,2017
White,Hispanic or Latino,45-49 years,Female,115,2018
White,Hispanic or Latino,45-49 years,Female,122,2019
White,Hispanic or Latino,45-49 years,Female,114,2020
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,11,1999
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,12,2000
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,18,2001
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,13,2002
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,10,2003
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,10,2004
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,13,2005
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2006
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2007
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,12,2008
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,13,2009
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2010
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,17,2011
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,13,2012
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2013
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,17,2014
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,14,2015
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,11,2016
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2017
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,5,2018
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,15,2019
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,15,2020
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,54,1999
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,50,2000
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,29,2001
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,46,2002
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,58,2003
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,37,2004
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,42,2005
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,39,2006
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,48,2007
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,47,2008
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,49,2009
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,41,2010
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,45,2011
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,42,2012
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,39,2013
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,50,2014
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,41,2015
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,56,2016
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,46,2017
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,53,2018
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,51,2019
