"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2001"	"2001"	13	245272	Unreliable	2.8	9.1	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2002"	"2002"	15	234640	Unreliable	3.6	10.5	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2003"	"2003"	10	222441	Unreliable	2.2	8.3	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2004"	"2004"	11	228966	Unreliable	2.4	8.6	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2005"	"2005"	19	222798	Unreliable	5.1	13.3	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2006"	"2006"	17	231569	Unreliable	4.3	11.8	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2007"	"2007"	15	236468	Unreliable	3.6	10.5	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2008"	"2008"	14	248855	Unreliable	3.1	9.4	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2009"	"2009"	14	265606	Unreliable	2.9	8.8	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2010"	"2010"	21	267105	7.9	4.9	12.0	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2011"	"2011"	21	266890	7.9	4.9	12.0	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2012"	"2012"	12	269890	Unreliable	2.3	7.8	1.3
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2013"	"2013"	19	268492	Unreliable	4.3	11.1	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2014"	"2014"	17	285718	Unreliable	3.5	9.5	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2015"	"2015"	17	290319	Unreliable	3.4	9.4	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2016"	"2016"	16	298447	Unreliable	3.1	8.7	1.3
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2017"	"2017"	15	314791	Unreliable	2.7	7.9	1.2
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2018"	"2018"	11	338373	Unreliable	1.6	5.8	1.0
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2019"	"2019"	22	364852	6.0	3.8	9.1	1.3
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2020 "	"2020"	21	375624	5.6	3.5	8.5	1.2
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"1999"	"1999"	24	251768	9.5	6.1	14.2	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2000"	"2000"	18	261940	Unreliable	4.1	10.9	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2001"	"2001"	15	257239	Unreliable	3.3	9.6	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2002"	"2002"	14	246068	Unreliable	3.1	9.5	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2003"	"2003"	21	236054	8.9	5.5	13.6	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2004"	"2004"	16	226430	Unreliable	4.0	11.5	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2005"	"2005"	18	233897	Unreliable	4.6	12.2	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2006"	"2006"	13	229353	Unreliable	3.0	9.7	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2007"	"2007"	23	239229	9.6	6.1	14.4	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2008"	"2008"	18	245845	Unreliable	4.3	11.6	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2009"	"2009"	21	260011	8.1	5.0	12.3	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2010"	"2010"	21	275454	7.6	4.7	11.7	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2011"	"2011"	20	264562	7.6	4.6	11.7	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2012"	"2012"	21	268088	7.8	4.8	12.0	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2014"	"2014"	17	270642	Unreliable	3.7	10.1	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2015"	"2015"	15	287322	Unreliable	2.9	8.6	1.3
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2016"	"2016"	22	290809	7.6	4.7	11.5	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2017"	"2017"	14	300167	Unreliable	2.5	7.8	1.2
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2018"	"2018"	25	315564	7.9	5.1	11.7	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2019"	"2019"	22	338666	6.5	4.1	9.8	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2020 "	"2020"	20	365843	5.5	3.3	8.4	1.2
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"1999"	"1999"	19	240076	Unreliable	4.8	12.4	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2000"	"2000"	18	239487	Unreliable	4.5	11.9	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2001"	"2001"	22	260540	8.4	5.3	12.8	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2002"	"2002"	11	254796	Unreliable	2.2	7.7	1.3
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2003"	"2003"	25	242653	10.3	6.7	15.2	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2004"	"2004"	22	233571	9.4	5.9	14.3	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2005"	"2005"	16	223169	Unreliable	4.1	11.6	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2006"	"2006"	22	230413	9.5	6.0	14.5	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2007"	"2007"	22	225172	9.8	6.1	14.8	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2008"	"2008"	22	234387	9.4	5.9	14.2	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2009"	"2009"	29	240382	12.1	8.1	17.3	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2010"	"2010"	23	250563	9.2	5.8	13.8	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2011"	"2011"	22	276566	8.0	5.0	12.0	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2012"	"2012"	21	265645	7.9	4.9	12.1	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2013"	"2013"	29	268775	10.8	7.2	15.5	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2014"	"2014"	20	272694	7.3	4.5	11.3	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2015"	"2015"	19	272051	Unreliable	4.2	10.9	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2016"	"2016"	29	287865	10.1	6.7	14.5	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2017"	"2017"	20	292274	6.8	4.2	10.6	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2018"	"2018"	26	300919	8.6	5.6	12.7	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2019"	"2019"	30	315842	9.5	6.4	13.6	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2020 "	"2020"	36	339420	10.6	7.4	14.7	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"1999"	"1999"	12	243122	Unreliable	2.6	8.6	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2000"	"2000"	19	241495	Unreliable	4.7	12.3	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2001"	"2001"	26	241014	10.8	7.0	15.8	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2002"	"2002"	23	260969	8.8	5.6	13.2	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2003"	"2003"	26	255481	10.2	6.6	14.9	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2004"	"2004"	28	245666	11.4	7.6	16.5	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2005"	"2005"	20	236927	8.4	5.2	13.0	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2006"	"2006"	30	227397	13.2	8.9	18.8	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2007"	"2007"	27	235369	11.5	7.6	16.7	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2008"	"2008"	26	230894	11.3	7.4	16.5	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2009"	"2009"	18	241235	Unreliable	4.4	11.8	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2010"	"2010"	28	247238	11.3	7.5	16.4	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2011"	"2011"	27	256082	10.5	6.9	15.3	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2012"	"2012"	31	277598	11.2	7.6	15.9	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2013"	"2013"	30	266198	11.3	7.6	16.1	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2014"	"2014"	32	270747	11.8	8.1	16.7	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2015"	"2015"	24	274239	8.8	5.6	13.0	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2016"	"2016"	25	272524	9.2	5.9	13.5	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2017"	"2017"	29	289210	10.0	6.7	14.4	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2018"	"2018"	26	292849	8.9	5.8	13.0	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2019"	"2019"	22	301267	7.3	4.6	11.1	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2020 "	"2020"	23	316526	7.3	4.6	10.9	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"1999"	"1999"	36	248829	14.5	10.1	20.0	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2000"	"2000"	23	242183	9.5	6.0	14.3	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2001"	"2001"	33	241750	13.7	9.4	19.2	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2002"	"2002"	28	240610	11.6	7.7	16.8	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2003"	"2003"	27	259999	10.4	6.8	15.1	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2004"	"2004"	31	256012	12.1	8.2	17.2	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2005"	"2005"	24	246055	9.8	6.2	14.5	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2006"	"2006"	33	237668	13.9	9.6	19.5	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2007"	"2007"	22	227868	9.7	6.1	14.6	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2008"	"2008"	26	236118	11.0	7.2	16.1	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2009"	"2009"	24	231654	10.4	6.6	15.4	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2010"	"2010"	27	237555	11.4	7.5	16.5	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2011"	"2011"	21	246515	8.5	5.3	13.0	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2012"	"2012"	27	257119	10.5	6.9	15.3	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2013"	"2013"	41	278401	14.7	10.6	20.0	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2014"	"2014"	34	268173	12.7	8.8	17.7	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2015"	"2015"	23	271934	8.5	5.4	12.7	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2016"	"2016"	28	274343	10.2	6.8	14.8	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2017"	"2017"	34	273858	12.4	8.6	17.3	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2018"	"2018"	21	289705	7.2	4.5	11.1	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2019"	"2019"	34	293061	11.6	8.0	16.2	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2020 "	"2020"	29	301835	9.6	6.4	13.8	1.8
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"1999"	"1999"	30	264395	11.3	7.7	16.2	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2000"	"2000"	33	258744	12.8	8.8	17.9	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2001"	"2001"	39	240699	16.2	11.5	22.1	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2002"	"2002"	36	241331	14.9	10.4	20.7	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2003"	"2003"	30	239715	12.5	8.4	17.9	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2004"	"2004"	40	260476	15.4	11.0	20.9	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2005"	"2005"	34	256286	13.3	9.2	18.5	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2006"	"2006"	38	246929	15.4	10.9	21.1	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2007"	"2007"	40	238241	16.8	12.0	22.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2008"	"2008"	36	228450	15.8	11.0	21.8	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2009"	"2009"	39	236963	16.5	11.7	22.5	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2010"	"2010"	28	234337	11.9	7.9	17.3	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2011"	"2011"	37	242297	15.3	10.8	21.0	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2012"	"2012"	34	247549	13.7	9.5	19.2	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2013"	"2013"	35	257781	13.6	9.5	18.9	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2014"	"2014"	37	279896	13.2	9.3	18.2	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2015"	"2015"	32	269111	11.9	8.1	16.8	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2016"	"2016"	40	272004	14.7	10.5	20.0	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2017"	"2017"	47	275850	17.0	12.5	22.7	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2018"	"2018"	43	274463	15.7	11.3	21.1	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2019"	"2019"	41	289742	14.2	10.2	19.2	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2020 "	"2020"	46	293621	15.7	11.5	20.9	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"1999"	"1999"	52	275893	18.8	14.1	24.7	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2000"	"2000"	33	275185	12.0	8.3	16.8	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2001"	"2001"	34	255184	13.3	9.2	18.6	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2002"	"2002"	44	241175	18.2	13.3	24.5	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2003"	"2003"	41	241776	17.0	12.2	23.0	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2004"	"2004"	38	241791	15.7	11.1	21.6	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2005"	"2005"	49	263040	18.6	13.8	24.6	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2006"	"2006"	42	259736	16.2	11.7	21.9	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2007"	"2007"	33	250511	13.2	9.1	18.5	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2008"	"2008"	42	242213	17.3	12.5	23.4	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2009"	"2009"	37	232677	15.9	11.2	21.9	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2010"	"2010"	40	240537	16.6	11.9	22.6	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2011"	"2011"	45	232889	19.3	14.1	25.9	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2012"	"2012"	32	243314	13.2	9.0	18.6	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2013"	"2013"	37	248389	14.9	10.5	20.5	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2014"	"2014"	49	259014	18.9	14.0	25.0	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2015"	"2015"	43	280597	15.3	11.1	20.6	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2016"	"2016"	43	269178	16.0	11.6	21.5	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2017"	"2017"	38	273451	13.9	9.8	19.1	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2018"	"2018"	45	276414	16.3	11.9	21.8	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2019"	"2019"	38	274208	13.9	9.8	19.0	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2020 "	"2020"	43	290207	14.8	10.7	20.0	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"1999"	"1999"	56	265218	21.1	15.9	27.4	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2000"	"2000"	40	265554	15.1	10.8	20.5	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2001"	"2001"	54	272353	19.8	14.9	25.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2002"	"2002"	51	254527	20.0	14.9	26.3	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2003"	"2003"	55	239857	22.9	17.3	29.8	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2004"	"2004"	48	241405	19.9	14.7	26.4	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2005"	"2005"	47	240934	19.5	14.3	25.9	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2006"	"2006"	54	262235	20.6	15.5	26.9	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2007"	"2007"	51	258585	19.7	14.7	25.9	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2008"	"2008"	50	249461	20.0	14.9	26.4	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2009"	"2009"	44	240955	18.3	13.3	24.5	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2010"	"2010"	51	230497	22.1	16.5	29.1	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2011"	"2011"	32	240588	13.3	9.1	18.8	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2012"	"2012"	46	233779	19.7	14.4	26.2	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2013"	"2013"	38	244060	15.6	11.0	21.4	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2014"	"2014"	39	249473	15.6	11.1	21.4	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2015"	"2015"	45	259587	17.3	12.6	23.2	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2016"	"2016"	49	280457	17.5	12.9	23.1	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2017"	"2017"	41	270570	15.2	10.9	20.6	2.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2018"	"2018"	49	273754	17.9	13.2	23.7	2.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2019"	"2019"	47	275921	17.0	12.5	22.7	2.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2020 "	"2020"	53	274422	19.3	14.5	25.3	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"1999"	"1999"	69	266704	25.9	20.1	32.7	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2000"	"2000"	57	264810	21.5	16.3	27.9	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2001"	"2001"	76	268179	28.3	22.3	35.5	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2002"	"2002"	54	271568	19.9	14.9	25.9	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2003"	"2003"	50	253185	19.7	14.7	26.0	2.8
