Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I248	Black or African American	Female	F	80-84 years	80-84	2000	2000	19	231454	8.20897456946089
I258	Black or African American	Female	F	80-84 years	80-84	2000	2000	12	231454	5.18461551755424
I249	Black or African American	Female	F	80-84 years	80-84	2000	2000	4	231454	1.72820517251808
I259	Black or African American	Female	F	80-84 years	80-84	2000	2000	79	231454	34.1320521572321
I250	Black or African American	Female	F	80-84 years	80-84	2000	2000	694	231454	299.843597431887
I251	Black or African American	Female	F	80-84 years	80-84	2000	2000	1572	231454	679.184632799606
I200	Black or African American	Female	F	80-84 years	80-84	2001	2001	1	237908	0.420330547942902
I249	Black or African American	Female	F	80-84 years	80-84	2001	2001	6	237908	2.52198328765741
I259	Black or African American	Female	F	80-84 years	80-84	2001	2001	85	237908	35.7280965751467
I209	Black or African American	Female	F	80-84 years	80-84	2001	2001	6	237908	2.52198328765741
I461	Black or African American	Female	F	80-84 years	80-84	2001	2001	20	237908	8.40661095885805
I251	Black or African American	Female	F	80-84 years	80-84	2001	2001	1652	237908	694.386065201675
I469	Black or African American	Female	F	80-84 years	80-84	2001	2001	155	237908	65.1512349311499
I252	Black or African American	Female	F	80-84 years	80-84	2001	2001	3	237908	1.26099164382871
I214	Black or African American	Female	F	80-84 years	80-84	2001	2001	1	237908	0.420330547942902
I253	Black or African American	Female	F	80-84 years	80-84	2001	2001	1	237908	0.420330547942902
I219	Black or African American	Female	F	80-84 years	80-84	2001	2001	1472	237908	618.726566571952
I255	Black or African American	Female	F	80-84 years	80-84	2001	2001	59	237908	24.7995023286312
I248	Black or African American	Female	F	80-84 years	80-84	2001	2001	23	237908	9.66760260268675
I258	Black or African American	Female	F	80-84 years	80-84	2001	2001	4	237908	1.68132219177161
I250	Black or African American	Female	F	80-84 years	80-84	2001	2001	618	237908	259.764278628714
I200	Black or African American	Female	F	80-84 years	80-84	2002	2002	1	243879	0.4100394047868
I214	Black or African American	Female	F	80-84 years	80-84	2002	2002	3	243879	1.2301182143604
I249	Black or African American	Female	F	80-84 years	80-84	2002	2002	3	243879	1.2301182143604
I209	Black or African American	Female	F	80-84 years	80-84	2002	2002	2	243879	0.8200788095736
I250	Black or African American	Female	F	80-84 years	80-84	2002	2002	599	243879	245.613603467293
I248	Black or African American	Female	F	80-84 years	80-84	2002	2002	21	243879	8.6108275005228
I251	Black or African American	Female	F	80-84 years	80-84	2002	2002	1670	243879	684.765805993956
I219	Black or African American	Female	F	80-84 years	80-84	2002	2002	1424	243879	583.896112416403
I255	Black or African American	Female	F	80-84 years	80-84	2002	2002	60	243879	24.602364287208
I461	Black or African American	Female	F	80-84 years	80-84	2002	2002	24	243879	9.8409457148832
I258	Black or African American	Female	F	80-84 years	80-84	2002	2002	11	243879	4.5104334526548
I259	Black or African American	Female	F	80-84 years	80-84	2002	2002	76	243879	31.1629947637968
I469	Black or African American	Female	F	80-84 years	80-84	2002	2002	187	243879	76.6773686951316
I200	Black or African American	Female	F	80-84 years	80-84	2003	2003	1	249644	0.400570412267068
I259	Black or African American	Female	F	80-84 years	80-84	2003	2003	80	249644	32.0456329813655
I201	Black or African American	Female	F	80-84 years	80-84	2003	2003	1	249644	0.400570412267068
I209	Black or African American	Female	F	80-84 years	80-84	2003	2003	1	249644	0.400570412267068
I250	Black or African American	Female	F	80-84 years	80-84	2003	2003	595	249644	238.339395298906
I469	Black or African American	Female	F	80-84 years	80-84	2003	2003	167	249644	66.8952588486004
I251	Black or African American	Female	F	80-84 years	80-84	2003	2003	1617	249644	647.722356635849
I249	Black or African American	Female	F	80-84 years	80-84	2003	2003	7	249644	2.80399288586948
I214	Black or African American	Female	F	80-84 years	80-84	2003	2003	7	249644	2.80399288586948
I248	Black or African American	Female	F	80-84 years	80-84	2003	2003	13	249644	5.20741535947189
I219	Black or African American	Female	F	80-84 years	80-84	2003	2003	1346	249644	539.167774911474
I255	Black or African American	Female	F	80-84 years	80-84	2003	2003	75	249644	30.0427809200301
I258	Black or African American	Female	F	80-84 years	80-84	2003	2003	7	249644	2.80399288586948
I461	Black or African American	Female	F	80-84 years	80-84	2003	2003	21	249644	8.41197865760843
I214	Black or African American	Female	F	80-84 years	80-84	2004	2004	2	254780	0.784990972603815
I219	Black or African American	Female	F	80-84 years	80-84	2004	2004	1266	254780	496.899285658215
I255	Black or African American	Female	F	80-84 years	80-84	2004	2004	49	254780	19.2322788287935
I209	Black or African American	Female	F	80-84 years	80-84	2004	2004	1	254780	0.392495486301908
I258	Black or African American	Female	F	80-84 years	80-84	2004	2004	9	254780	3.53245937671717
I248	Black or African American	Female	F	80-84 years	80-84	2004	2004	21	254780	8.24240521234006
I259	Black or African American	Female	F	80-84 years	80-84	2004	2004	105	254780	41.2120260617003
I249	Black or African American	Female	F	80-84 years	80-84	2004	2004	3	254780	1.17748645890572
I461	Black or African American	Female	F	80-84 years	80-84	2004	2004	21	254780	8.24240521234006
I250	Black or African American	Female	F	80-84 years	80-84	2004	2004	590	254780	231.572336918125
I469	Black or African American	Female	F	80-84 years	80-84	2004	2004	140	254780	54.9493680822671
I251	Black or African American	Female	F	80-84 years	80-84	2004	2004	1599	254780	627.60028259675
I200	Black or African American	Female	F	80-84 years	80-84	2005	2005	1	258762	0.386455507377436
I253	Black or African American	Female	F	80-84 years	80-84	2005	2005	1	258762	0.386455507377436
I249	Black or African American	Female	F	80-84 years	80-84	2005	2005	18	258762	6.95619913279384
I209	Black or African American	Female	F	80-84 years	80-84	2005	2005	3	258762	1.15936652213231
I250	Black or African American	Female	F	80-84 years	80-84	2005	2005	565	258762	218.347361668251
I248	Black or African American	Female	F	80-84 years	80-84	2005	2005	18	258762	6.95619913279384
I251	Black or African American	Female	F	80-84 years	80-84	2005	2005	1553	258762	600.165402957158
I255	Black or African American	Female	F	80-84 years	80-84	2005	2005	61	258762	23.5737859500236
I214	Black or African American	Female	F	80-84 years	80-84	2005	2005	1	258762	0.386455507377436
I461	Black or African American	Female	F	80-84 years	80-84	2005	2005	26	258762	10.0478431918133
I219	Black or African American	Female	F	80-84 years	80-84	2005	2005	1189	258762	459.495598271771
I259	Black or African American	Female	F	80-84 years	80-84	2005	2005	102	258762	39.4184617524984
I258	Black or African American	Female	F	80-84 years	80-84	2005	2005	5	258762	1.93227753688718
I469	Black or African American	Female	F	80-84 years	80-84	2005	2005	146	258762	56.4225040771056
I200	Black or African American	Female	F	80-84 years	80-84	2006	2006	1	264538	0.378017524892454
I250	Black or African American	Female	F	80-84 years	80-84	2006	2006	548	264538	207.153603641065
I219	Black or African American	Female	F	80-84 years	80-84	2006	2006	1075	264538	406.368839259388
I251	Black or African American	Female	F	80-84 years	80-84	2006	2006	1531	264538	578.744830610347
I255	Black or African American	Female	F	80-84 years	80-84	2006	2006	57	264538	21.5469989188699
I253	Black or African American	Female	F	80-84 years	80-84	2006	2006	3	264538	1.13405257467736
I248	Black or African American	Female	F	80-84 years	80-84	2006	2006	17	264538	6.42629792317172
I258	Black or African American	Female	F	80-84 years	80-84	2006	2006	12	264538	4.53621029870945
I249	Black or African American	Female	F	80-84 years	80-84	2006	2006	15	264538	5.67026287338681
I259	Black or African American	Female	F	80-84 years	80-84	2006	2006	90	264538	34.0215772403209
I461	Black or African American	Female	F	80-84 years	80-84	2006	2006	24	264538	9.0724205974189
I469	Black or African American	Female	F	80-84 years	80-84	2006	2006	170	264538	64.2629792317172
I253	Black or African American	Female	F	80-84 years	80-84	2007	2007	2	268871	0.743851140509761
I219	Black or African American	Female	F	80-84 years	80-84	2007	2007	1064	268871	395.728806751193
I255	Black or African American	Female	F	80-84 years	80-84	2007	2007	61	268871	22.6874597855477
I214	Black or African American	Female	F	80-84 years	80-84	2007	2007	1	268871	0.371925570254881
I258	Black or African American	Female	F	80-84 years	80-84	2007	2007	8	268871	2.97540456203904
I248	Black or African American	Female	F	80-84 years	80-84	2007	2007	11	268871	4.09118127280369
I259	Black or African American	Female	F	80-84 years	80-84	2007	2007	80	268871	29.7540456203904
I249	Black or African American	Female	F	80-84 years	80-84	2007	2007	20	268871	7.43851140509761
I461	Black or African American	Female	F	80-84 years	80-84	2007	2007	26	268871	9.6700648266269
I250	Black or African American	Female	F	80-84 years	80-84	2007	2007	466	268871	173.317315738774
I469	Black or African American	Female	F	80-84 years	80-84	2007	2007	166	268871	61.7396446623102
I251	Black or African American	Female	F	80-84 years	80-84	2007	2007	1403	268871	521.811575067597
I219	Black or African American	Female	F	80-84 years	80-84	2008	2008	1023	272279	375.717554420282
I255	Black or African American	Female	F	80-84 years	80-84	2008	2008	55	272279	20.1998685172195
I249	Black or African American	Female	F	80-84 years	80-84	2008	2008	20	272279	7.34540673353435
I258	Black or African American	Female	F	80-84 years	80-84	2008	2008	14	272279	5.14178471347405
I248	Black or African American	Female	F	80-84 years	80-84	2008	2008	13	272279	4.77451437679733
I259	Black or African American	Female	F	80-84 years	80-84	2008	2008	66	272279	24.2398422206634
I251	Black or African American	Female	F	80-84 years	80-84	2008	2008	1303	272279	478.553248689763
I461	Black or African American	Female	F	80-84 years	80-84	2008	2008	32	272279	11.752650773655
I250	Black or African American	Female	F	80-84 years	80-84	2008	2008	472	272279	173.351598911411
I469	Black or African American	Female	F	80-84 years	80-84	2008	2008	151	272279	55.4578208381844
I209	Black or African American	Female	F	80-84 years	80-84	2008	2008	1	272279	0.367270336676718
I209	Black or African American	Female	F	80-84 years	80-84	2009	2009	3	274423	1.09320282920892
I253	Black or African American	Female	F	80-84 years	80-84	2009	2009	2	274423	0.728801886139281
I219	Black or African American	Female	F	80-84 years	80-84	2009	2009	868	274423	316.300018584448
I255	Black or African American	Female	F	80-84 years	80-84	2009	2009	77	274423	28.0588726163623
I229	Black or African American	Female	F	80-84 years	80-84	2009	2009	1	274423	0.364400943069641
I258	Black or African American	Female	F	80-84 years	80-84	2009	2009	16	274423	5.83041508911425
I248	Black or African American	Female	F	80-84 years	80-84	2009	2009	15	274423	5.46601414604461
I259	Black or African American	Female	F	80-84 years	80-84	2009	2009	70	274423	25.5080660148748
I249	Black or African American	Female	F	80-84 years	80-84	2009	2009	14	274423	5.10161320297497
I461	Black or African American	Female	F	80-84 years	80-84	2009	2009	24	274423	8.74562263367138
I250	Black or African American	Female	F	80-84 years	80-84	2009	2009	447	274423	162.887221552129
I469	Black or African American	Female	F	80-84 years	80-84	2009	2009	155	274423	56.4821461757943
I251	Black or African American	Female	F	80-84 years	80-84	2009	2009	1331	274423	485.017655225692
I214	Black or African American	Female	F	80-84 years	80-84	2010	2010	1	277702	0.360098234798453
I219	Black or African American	Female	F	80-84 years	80-84	2010	2010	931	277702	335.25145659736
I255	Black or African American	Female	F	80-84 years	80-84	2010	2010	70	277702	25.2068764358917
I229	Black or African American	Female	F	80-84 years	80-84	2010	2010	1	277702	0.360098234798453
I258	Black or African American	Female	F	80-84 years	80-84	2010	2010	13	277702	4.68127705237989
I248	Black or African American	Female	F	80-84 years	80-84	2010	2010	11	277702	3.96108058278298
I259	Black or African American	Female	F	80-84 years	80-84	2010	2010	84	277702	30.2482517230701
I249	Black or African American	Female	F	80-84 years	80-84	2010	2010	26	277702	9.36255410475978
I461	Black or African American	Female	F	80-84 years	80-84	2010	2010	23	277702	8.28225940036442
I250	Black or African American	Female	F	80-84 years	80-84	2010	2010	421	277702	151.601356850149
I469	Black or African American	Female	F	80-84 years	80-84	2010	2010	166	277702	59.7763069765432
I251	Black or African American	Female	F	80-84 years	80-84	2010	2010	1165	277702	419.514443540198
I219	Black or African American	Female	F	80-84 years	80-84	2011	2011	873	281890	309.69527120508
I208	Black or African American	Female	F	80-84 years	80-84	2011	2011	1	281890	0.354748306076838
I253	Black or African American	Female	F	80-84 years	80-84	2011	2011	3	281890	1.06424491823052
I201	Black or African American	Female	F	80-84 years	80-84	2011	2011	1	281890	0.354748306076838
I255	Black or African American	Female	F	80-84 years	80-84	2011	2011	71	281890	25.1871297314555
I209	Black or African American	Female	F	80-84 years	80-84	2011	2011	2	281890	0.709496612153677
I258	Black or African American	Female	F	80-84 years	80-84	2011	2011	9	281890	3.19273475469155
I248	Black or African American	Female	F	80-84 years	80-84	2011	2011	10	281890	3.54748306076838
I259	Black or African American	Female	F	80-84 years	80-84	2011	2011	75	281890	26.6061229557629
I249	Black or African American	Female	F	80-84 years	80-84	2011	2011	15	281890	5.32122459115258
I461	Black or African American	Female	F	80-84 years	80-84	2011	2011	14	281890	4.96647628507574
I250	Black or African American	Female	F	80-84 years	80-84	2011	2011	376	281890	133.385363084891
I469	Black or African American	Female	F	80-84 years	80-84	2011	2011	155	281890	54.98598744191
I251	Black or African American	Female	F	80-84 years	80-84	2011	2011	1198	281890	424.988470680053
