Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I13.1	Black	Female	F	85+ years	85+	2002	2002	49	225501	21.7293936612254
I10	Black	Female	F	85+ years	85+	2003	2003	421	225873	186.387925958393
I13.2	Black	Female	F	85+ years	85+	2003	2003	86	225873	38.0744931886503
I11.0	Black	Female	F	85+ years	85+	2003	2003	396	225873	175.319759333785
I13.1	Black	Female	F	85+ years	85+	2003	2003	45	225873	19.9226999242937
I11.9	Black	Female	F	85+ years	85+	2003	2003	456	225873	201.883359232843
I12.0	Black	Female	F	85+ years	85+	2003	2003	331	225873	146.542526109805
I13.9	Black	Female	F	85+ years	85+	2003	2003	2	225873	0.885453329968611
I12.9	Black	Female	F	85+ years	85+	2003	2003	8	225873	3.54181331987444
I10	Black	Female	F	85+ years	85+	2004	2004	522	228060	228.887134964483
I13.2	Black	Female	F	85+ years	85+	2004	2004	72	228060	31.5706393054459
I11.0	Black	Female	F	85+ years	85+	2004	2004	391	228060	171.44611067263
I13.9	Black	Female	F	85+ years	85+	2004	2004	3	228060	1.31544330439358
I11.9	Black	Female	F	85+ years	85+	2004	2004	449	228060	196.878014557573
I12.0	Black	Female	F	85+ years	85+	2004	2004	390	228060	171.007629571165
I12.9	Black	Female	F	85+ years	85+	2004	2004	5	228060	2.19240550732263
I13.0	Black	Female	F	85+ years	85+	2004	2004	3	228060	1.31544330439358
I13.1	Black	Female	F	85+ years	85+	2004	2004	51	228060	22.3625361746909
I10	Black	Female	F	85+ years	85+	2005	2005	554	235430	235.314106103725
I13.2	Black	Female	F	85+ years	85+	2005	2005	68	235430	28.8833198827677
I11.0	Black	Female	F	85+ years	85+	2005	2005	456	235430	193.688145096207
I13.9	Black	Female	F	85+ years	85+	2005	2005	1	235430	0.424754704158349
I11.9	Black	Female	F	85+ years	85+	2005	2005	476	235430	202.183239179374
I12.0	Black	Female	F	85+ years	85+	2005	2005	394	235430	167.353353438389
I12.9	Black	Female	F	85+ years	85+	2005	2005	7	235430	2.97328292910844
I13.0	Black	Female	F	85+ years	85+	2005	2005	1	235430	0.424754704158349
I13.1	Black	Female	F	85+ years	85+	2005	2005	34	235430	14.4416599413839
I10	Black	Female	F	85+ years	85+	2006	2006	551	241177	228.462913130191
I13.2	Black	Female	F	85+ years	85+	2006	2006	76	241177	31.5121259489918
I11.0	Black	Female	F	85+ years	85+	2006	2006	390	241177	161.706962106669
I13.9	Black	Female	F	85+ years	85+	2006	2006	2	241177	0.82926647234189
I11.9	Black	Female	F	85+ years	85+	2006	2006	453	241177	187.828855985438
I12.0	Black	Female	F	85+ years	85+	2006	2006	357	241177	148.024065313027
I12.9	Black	Female	F	85+ years	85+	2006	2006	9	241177	3.73169912553851
I13.0	Black	Female	F	85+ years	85+	2006	2006	1	241177	0.414633236170945
I13.1	Black	Female	F	85+ years	85+	2006	2006	37	241177	15.341429738325
I10	Black	Female	F	85+ years	85+	2007	2007	522	249077	209.573746271233
I13.2	Black	Female	F	85+ years	85+	2007	2007	71	249077	28.5052413510681
I11.0	Black	Female	F	85+ years	85+	2007	2007	469	249077	188.29518582607
I13.1	Black	Female	F	85+ years	85+	2007	2007	36	249077	14.4533618118092
I11.9	Black	Female	F	85+ years	85+	2007	2007	457	249077	183.477398555467
I12.0	Black	Female	F	85+ years	85+	2007	2007	355	249077	142.526206755341
I13.9	Black	Female	F	85+ years	85+	2007	2007	1	249077	0.401482272550255
I12.9	Black	Female	F	85+ years	85+	2007	2007	16	249077	6.42371636080409
I10	Black	Female	F	85+ years	85+	2008	2008	594	257804	230.407596468635
I13.2	Black	Female	F	85+ years	85+	2008	2008	82	257804	31.8071092768149
I11.0	Black	Female	F	85+ years	85+	2008	2008	446	257804	172.99964313975
I13.1	Black	Female	F	85+ years	85+	2008	2008	39	257804	15.1277714853144
I11.9	Black	Female	F	85+ years	85+	2008	2008	525	257804	203.643077686925
I12.0	Black	Female	F	85+ years	85+	2008	2008	315	257804	122.185846612155
I12.9	Black	Female	F	85+ years	85+	2008	2008	13	257804	5.04259049510481
I10	Black	Female	F	85+ years	85+	2009	2009	584	267385	218.411653608093
I13.2	Black	Female	F	85+ years	85+	2009	2009	62	267385	23.1875385679825
I11.0	Black	Female	F	85+ years	85+	2009	2009	450	267385	168.296650896647
I13.9	Black	Female	F	85+ years	85+	2009	2009	3	267385	1.12197767264431
I11.9	Black	Female	F	85+ years	85+	2009	2009	519	267385	194.102137367466
I12.0	Black	Female	F	85+ years	85+	2009	2009	334	267385	124.913514221067
I12.9	Black	Female	F	85+ years	85+	2009	2009	8	267385	2.99194046038484
I13.0	Black	Female	F	85+ years	85+	2009	2009	2	267385	0.74798511509621
I13.1	Black	Female	F	85+ years	85+	2009	2009	41	267385	15.3336948594723
I10	Black	Female	F	85+ years	85+	2010	2010	685	275593	248.554934269013
I13.2	Black	Female	F	85+ years	85+	2010	2010	63	275593	22.8597968743763
I11.0	Black	Female	F	85+ years	85+	2010	2010	445	275593	161.469993795198
I13.9	Black	Female	F	85+ years	85+	2010	2010	2	275593	0.725707837281789
I11.9	Black	Female	F	85+ years	85+	2010	2010	475	275593	172.355611354425
I12.0	Black	Female	F	85+ years	85+	2010	2010	313	275593	113.5732765346
I12.9	Black	Female	F	85+ years	85+	2010	2010	11	275593	3.99139310504984
I13.0	Black	Female	F	85+ years	85+	2010	2010	1	275593	0.362853918640894
I13.1	Black	Female	F	85+ years	85+	2010	2010	39	275593	14.1513028269949
I10	Black	Female	F	85+ years	85+	2011	2011	644	284598	226.284091947238
I13.2	Black	Female	F	85+ years	85+	2011	2011	83	284598	29.1639435273614
I11.0	Black	Female	F	85+ years	85+	2011	2011	395	284598	138.792261365154
I13.9	Black	Female	F	85+ years	85+	2011	2011	1	284598	0.351372813582667
I11.9	Black	Female	F	85+ years	85+	2011	2011	468	284598	164.442476756688
I12.0	Black	Female	F	85+ years	85+	2011	2011	396	284598	139.143634178736
I12.9	Black	Female	F	85+ years	85+	2011	2011	6	284598	2.108236881496
I13.0	Black	Female	F	85+ years	85+	2011	2011	2	284598	0.702745627165335
I13.1	Black	Female	F	85+ years	85+	2011	2011	52	284598	18.2713863062987
I10	Black	Female	F	85+ years	85+	2012	2012	668	299097	223.338916806253
I13.2	Black	Female	F	85+ years	85+	2012	2012	93	299097	31.0935917110503
I11.0	Black	Female	F	85+ years	85+	2012	2012	438	299097	146.440786768172
I13.9	Black	Female	F	85+ years	85+	2012	2012	2	299097	0.66867939163549
I11.9	Black	Female	F	85+ years	85+	2012	2012	510	299097	170.51324486705
I12.0	Black	Female	F	85+ years	85+	2012	2012	357	299097	119.359271406935
I12.9	Black	Female	F	85+ years	85+	2012	2012	10	299097	3.34339695817745
I13.0	Black	Female	F	85+ years	85+	2012	2012	3	299097	1.00301908745323
I13.1	Black	Female	F	85+ years	85+	2012	2012	49	299097	16.3826450950695
I10	Black	Female	F	85+ years	85+	2013	2013	645	309079	208.684511079692
I13.2	Black	Female	F	85+ years	85+	2013	2013	90	309079	29.1187689878639
I11.0	Black	Female	F	85+ years	85+	2013	2013	411	309079	132.975711711245
I13.9	Black	Female	F	85+ years	85+	2013	2013	5	309079	1.61770938821466
I11.9	Black	Female	F	85+ years	85+	2013	2013	527	309079	170.506569517826
I12.0	Black	Female	F	85+ years	85+	2013	2013	396	309079	128.122583546601
I12.9	Black	Female	F	85+ years	85+	2013	2013	9	309079	2.91187689878639
I13.0	Black	Female	F	85+ years	85+	2013	2013	3	309079	0.970625632928798
I13.1	Black	Female	F	85+ years	85+	2013	2013	43	309079	13.9123007386461
I10	Black	Female	F	85+ years	85+	2014	2014	612	318456	192.177255256613
I13.2	Black	Female	F	85+ years	85+	2014	2014	82	318456	25.7492400834024
I11.0	Black	Female	F	85+ years	85+	2014	2014	428	318456	134.398472630442
I13.9	Black	Female	F	85+ years	85+	2014	2014	5	318456	1.57007561484161
I11.9	Black	Female	F	85+ years	85+	2014	2014	500	318456	157.007561484161
I15.0	Black	Female	F	85+ years	85+	2014	2014	1	318456	0.314015122968322
I12.0	Black	Female	F	85+ years	85+	2014	2014	392	318456	123.093928203582
I12.9	Black	Female	F	85+ years	85+	2014	2014	13	318456	4.08219659858819
I13.0	Black	Female	F	85+ years	85+	2014	2014	5	318456	1.57007561484161
I13.1	Black	Female	F	85+ years	85+	2014	2014	45	318456	14.1306805335745
I10	Black	Female	F	85+ years	85+	2015	2015	626	328330	190.661834130296
I13.2	Black	Female	F	85+ years	85+	2015	2015	91	328330	27.7160174214967
I11.0	Black	Female	F	85+ years	85+	2015	2015	441	328330	134.316084427253
I13.9	Black	Female	F	85+ years	85+	2015	2015	3	328330	0.913714860049341
I11.9	Black	Female	F	85+ years	85+	2015	2015	540	328330	164.468674808881
I12.0	Black	Female	F	85+ years	85+	2015	2015	407	328330	123.960649346694
I12.9	Black	Female	F	85+ years	85+	2015	2015	7	328330	2.13200134011513
I13.0	Black	Female	F	85+ years	85+	2015	2015	7	328330	2.13200134011513
I13.1	Black	Female	F	85+ years	85+	2015	2015	48	328330	14.6194377607894
I10	Black	Female	F	85+ years	85+	2016	2016	612	335598	182.361039100352
I13.2	Black	Female	F	85+ years	85+	2016	2016	113	335598	33.6712376116663
I11.0	Black	Female	F	85+ years	85+	2016	2016	476	335598	141.836363744718
I13.9	Black	Female	F	85+ years	85+	2016	2016	5	335598	1.48987777042771
I11.9	Black	Female	F	85+ years	85+	2016	2016	578	335598	172.229870261444
I12.0	Black	Female	F	85+ years	85+	2016	2016	415	335598	123.6598549455
I12.9	Black	Female	F	85+ years	85+	2016	2016	21	335598	6.2574866357964
I13.0	Black	Female	F	85+ years	85+	2016	2016	11	335598	3.27773109494097
I13.1	Black	Female	F	85+ years	85+	2016	2016	62	335598	18.4744843533037
I10	Black	Female	F	85+ years	85+	2017	2017	709	345025	205.492355626404
I13.2	Black	Female	F	85+ years	85+	2017	2017	121	345025	35.0699224693863
I11.0	Black	Female	F	85+ years	85+	2017	2017	508	345025	147.235707557423
I13.9	Black	Female	F	85+ years	85+	2017	2017	15	345025	4.34751104992392
I11.9	Black	Female	F	85+ years	85+	2017	2017	590	345025	171.002101297007
I15.0	Black	Female	F	85+ years	85+	2017	2017	1	345025	0.289834069994928
I12.0	Black	Female	F	85+ years	85+	2017	2017	457	345025	132.454169987682
I15.9	Black	Female	F	85+ years	85+	2017	2017	1	345025	0.289834069994928
I12.9	Black	Female	F	85+ years	85+	2017	2017	19	345025	5.50684732990363
I13.0	Black	Female	F	85+ years	85+	2017	2017	23	345025	6.66618360988334
I13.1	Black	Female	F	85+ years	85+	2017	2017	67	345025	19.4188826896602
I10	Black	Female	F	85+ years	85+	2018	2018	636	354052	179.634629941365
I13.2	Black	Female	F	85+ years	85+	2018	2018	154	354052	43.4964355518398
I11.0	Black	Female	F	85+ years	85+	2018	2018	573	354052	161.840633579248
I13.9	Black	Female	F	85+ years	85+	2018	2018	18	354052	5.08399896060466
I11.9	Black	Female	F	85+ years	85+	2018	2018	595	354052	168.054410086654
I15.0	Black	Female	F	85+ years	85+	2018	2018	1	354052	0.282444386700259
I12.0	Black	Female	F	85+ years	85+	2018	2018	421	354052	118.909086800809
I12.9	Black	Female	F	85+ years	85+	2018	2018	20	354052	5.64888773400517
I13.0	Black	Female	F	85+ years	85+	2018	2018	23	354052	6.49622089410595
I13.1	Black	Female	F	85+ years	85+	2018	2018	55	354052	15.5344412685142
I10	Black	Female	F	85+ years	85+	2019	2019	698	360819	193.448792885075
I13.2	Black	Female	F	85+ years	85+	2019	2019	198	360819	54.8751590132449
I11.0	Black	Female	F	85+ years	85+	2019	2019	626	360819	173.494189607532
I13.9	Black	Female	F	85+ years	85+	2019	2019	17	360819	4.71150355164224
I11.9	Black	Female	F	85+ years	85+	2019	2019	566	360819	156.865353542912
I12.0	Black	Female	F	85+ years	85+	2019	2019	456	360819	126.379154091109
I12.9	Black	Female	F	85+ years	85+	2019	2019	28	360819	7.76012349682251
I13.0	Black	Female	F	85+ years	85+	2019	2019	32	360819	8.86871256779715
I13.1	Black	Female	F	85+ years	85+	2019	2019	69	360819	19.1231614743126
I10	Black	Female	F	85+ years	85+	2020	2020	788	369171	213.451219082756
I13.2	Black	Female	F	85+ years	85+	2020	2020	247	369171	66.906663849544
I11.0	Black	Female	F	85+ years	85+	2020	2020	671	369171	181.758588838235
I13.9	Black	Female	F	85+ years	85+	2020	2020	20	369171	5.41754363154202
I11.9	Black	Female	F	85+ years	85+	2020	2020	844	369171	228.620341251073
I12.0	Black	Female	F	85+ years	85+	2020	2020	520	369171	140.856134420093
I12.9	Black	Female	F	85+ years	85+	2020	2020	41	369171	11.1059644446611
I13.0	Black	Female	F	85+ years	85+	2020	2020	39	369171	10.5642100815069
I13.1	Black	Female	F	85+ years	85+	2020	2020	98	369171	26.5459637945559
I10	Black	Female	F	85+ years	85+	2021	2021	637	333725	190.875721027792
I13.2	Black	Female	F	85+ years	85+	2021	2021	205	333725	61.4278223087872
I11.0	Black	Female	F	85+ years	85+	2021	2021	669	333725	200.464454266237
I13.9	Black	Female	F	85+ years	85+	2021	2021	23	333725	6.89190201513222
I11.9	Black	Female	F	85+ years	85+	2021	2021	627	333725	187.879241890778
I12.0	Black	Female	F	85+ years	85+	2021	2021	414	333725	124.05423627238
I12.9	Black	Female	F	85+ years	85+	2021	2021	30	333725	8.98943741104203
I13.0	Black	Female	F	85+ years	85+	2021	2021	28	333725	8.39014158363922
I13.1	Black	Female	F	85+ years	85+	2021	2021	104	333725	31.1633830249457
I10	Black	Male	M	20-24 years	20-24	1999	1999	2	1262470	0.15841960601044
I11.0	Black	Male	M	20-24 years	20-24	1999	1999	2	1262470	0.15841960601044
I11.9	Black	Male	M	20-24 years	20-24	1999	1999	10	1262470	0.792098030052199
I13.2	Black	Male	M	20-24 years	20-24	1999	1999	1	1262470	0.0792098030052199
I12.0	Black	Male	M	20-24 years	20-24	1999	1999	2	1262470	0.15841960601044
I13.1	Black	Male	M	20-24 years	20-24	1999	1999	1	1262470	0.0792098030052199
I11.9	Black	Male	M	20-24 years	20-24	2000	2000	10	1288774	0.775931233870329
I13.9	Black	Male	M	20-24 years	20-24	2000	2000	1	1288774	0.0775931233870329
I12.0	Black	Male	M	20-24 years	20-24	2000	2000	1	1288774	0.0775931233870329
I13.1	Black	Male	M	20-24 years	20-24	2000	2000	1	1288774	0.0775931233870329
I10	Black	Male	M	20-24 years	20-24	2001	2001	1	1354373	0.0738349036786764
I12.0	Black	Male	M	20-24 years	20-24	2001	2001	6	1354373	0.443009422072058
I11.0	Black	Male	M	20-24 years	20-24	2001	2001	1	1354373	0.0738349036786764
I11.9	Black	Male	M	20-24 years	20-24	2001	2001	8	1354373	0.590679229429411
I13.2	Black	Male	M	20-24 years	20-24	2001	2001	1	1354373	0.0738349036786764
I10	Black	Male	M	20-24 years	20-24	2002	2002	1	1397013	0.0715812952349048
I12.0	Black	Male	M	20-24 years	20-24	2002	2002	2	1397013	0.14316259046981
I11.0	Black	Male	M	20-24 years	20-24	2002	2002	2	1397013	0.14316259046981
I11.9	Black	Male	M	20-24 years	20-24	2002	2002	7	1397013	0.501069066644333
I13.1	Black	Male	M	20-24 years	20-24	2002	2002	1	1397013	0.0715812952349048
I10	Black	Male	M	20-24 years	20-24	2003	2003	1	1426855	0.0700842061737177
I12.0	Black	Male	M	20-24 years	20-24	2003	2003	2	1426855	0.140168412347435
I11.9	Black	Male	M	20-24 years	20-24	2003	2003	15	1426855	1.05126309260577
I13.2	Black	Male	M	20-24 years	20-24	2003	2003	1	1426855	0.0700842061737177
I13.1	Black	Male	M	20-24 years	20-24	2003	2003	2	1426855	0.140168412347435
I11.9	Black	Male	M	20-24 years	20-24	2004	2004	7	1455519	0.480928108805175
I12.0	Black	Male	M	20-24 years	20-24	2004	2004	2	1455519	0.137408031087193
I13.1	Black	Male	M	20-24 years	20-24	2004	2004	1	1455519	0.0687040155435965
I13.2	Black	Male	M	20-24 years	20-24	2004	2004	1	1455519	0.0687040155435965
I10	Black	Male	M	20-24 years	20-24	2005	2005	2	1467280	0.136306635407012
I11.9	Black	Male	M	20-24 years	20-24	2005	2005	15	1467280	1.02229976555259
I12.0	Black	Male	M	20-24 years	20-24	2005	2005	2	1467280	0.136306635407012
I13.1	Black	Male	M	20-24 years	20-24	2005	2005	2	1467280	0.136306635407012
I10	Black	Male	M	20-24 years	20-24	2006	2006	1	1480574	0.0675413724677051
I12.0	Black	Male	M	20-24 years	20-24	2006	2006	4	1480574	0.27016548987082
I11.9	Black	Male	M	20-24 years	20-24	2006	2006	13	1480574	0.878037842080166
I13.1	Black	Male	M	20-24 years	20-24	2006	2006	1	1480574	0.0675413724677051
I10	Black	Male	M	20-24 years	20-24	2007	2007	2	1486497	0.134544502948879
I12.0	Black	Male	M	20-24 years	20-24	2007	2007	2	1486497	0.134544502948879
I11.0	Black	Male	M	20-24 years	20-24	2007	2007	1	1486497	0.0672722514744396
I11.9	Black	Male	M	20-24 years	20-24	2007	2007	15	1486497	1.00908377211659
I13.2	Black	Male	M	20-24 years	20-24	2007	2007	1	1486497	0.0672722514744396
I13.1	Black	Male	M	20-24 years	20-24	2007	2007	2	1486497	0.134544502948879
I11.9	Black	Male	M	20-24 years	20-24	2008	2008	15	1497956	1.00136452606085
I12.0	Black	Male	M	20-24 years	20-24	2008	2008	4	1497956	0.267030540282892
I13.1	Black	Male	M	20-24 years	20-24	2008	2008	2	1497956	0.133515270141446
I10	Black	Male	M	20-24 years	20-24	2009	2009	1	1522604	0.0656769586839388
I11.9	Black	Male	M	20-24 years	20-24	2009	2009	18	1522604	1.1821852563109
I12.0	Black	Male	M	20-24 years	20-24	2009	2009	2	1522604	0.131353917367878
I13.1	Black	Male	M	20-24 years	20-24	2009	2009	1	1522604	0.0656769586839388
I10	Black	Male	M	20-24 years	20-24	2010	2010	2	1550237	0.12901253163226
I11.0	Black	Male	M	20-24 years	20-24	2010	2010	1	1550237	0.06450626581613
I11.9	Black	Male	M	20-24 years	20-24	2010	2010	10	1550237	0.6450626581613
I12.0	Black	Male	M	20-24 years	20-24	2010	2010	2	1550237	0.12901253163226
I10	Black	Male	M	20-24 years	20-24	2011	2011	3	1654175	0.18135928786253
I11.0	Black	Male	M	20-24 years	20-24	2011	2011	1	1654175	0.0604530959541765
I11.9	Black	Male	M	20-24 years	20-24	2011	2011	19	1654175	1.14860882312935
I13.2	Black	Male	M	20-24 years	20-24	2011	2011	1	1654175	0.0604530959541765
I12.0	Black	Male	M	20-24 years	20-24	2011	2011	3	1654175	0.18135928786253
I11.9	Black	Male	M	20-24 years	20-24	2012	2012	12	1737366	0.690700750446365
I12.0	Black	Male	M	20-24 years	20-24	2012	2012	1	1737366	0.0575583958705305
I13.1	Black	Male	M	20-24 years	20-24	2012	2012	1	1737366	0.0575583958705305
I13.2	Black	Male	M	20-24 years	20-24	2012	2012	1	1737366	0.0575583958705305
I11.9	Black	Male	M	20-24 years	20-24	2013	2013	11	1794159	0.613100622631551
I12.0	Black	Male	M	20-24 years	20-24	2013	2013	2	1794159	0.111472840478464
I13.1	Black	Male	M	20-24 years	20-24	2013	2013	2	1794159	0.111472840478464
I10	Black	Male	M	20-24 years	20-24	2014	2014	2	1826372	0.109506716046895
I11.9	Black	Male	M	20-24 years	20-24	2014	2014	16	1826372	0.876053728375161
I12.0	Black	Male	M	20-24 years	20-24	2014	2014	4	1826372	0.21901343209379
I13.2	Black	Male	M	20-24 years	20-24	2014	2014	1	1826372	0.0547533580234476
I11.9	Black	Male	M	20-24 years	20-24	2015	2015	11	1815640	0.60584697406975
I12.0	Black	Male	M	20-24 years	20-24	2015	2015	1	1815640	0.0550769976427045
I10	Black	Male	M	20-24 years	20-24	2016	2016	1	1773358	0.056390193068743
I12.0	Black	Male	M	20-24 years	20-24	2016	2016	1	1773358	0.056390193068743
I11.9	Black	Male	M	20-24 years	20-24	2016	2016	17	1773358	0.958633282168632
I10	Black	Male	M	20-24 years	20-24	2017	2017	1	1733291	0.0576937167503899
I11.0	Black	Male	M	20-24 years	20-24	2017	2017	1	1733291	0.0576937167503899
I13.1	Black	Male	M	20-24 years	20-24	2017	2017	3	1733291	0.17308115025117
I11.9	Black	Male	M	20-24 years	20-24	2017	2017	20	1733291	1.1538743350078
I12.0	Black	Male	M	20-24 years	20-24	2017	2017	3	1733291	0.17308115025117
I10	Black	Male	M	20-24 years	20-24	2018	2018	1	1691428	0.0591216415951492
I12.0	Black	Male	M	20-24 years	20-24	2018	2018	2	1691428	0.118243283190298
I11.0	Black	Male	M	20-24 years	20-24	2018	2018	1	1691428	0.0591216415951492
I11.9	Black	Male	M	20-24 years	20-24	2018	2018	17	1691428	1.00506790711754
I10	Black	Male	M	20-24 years	20-24	2019	2019	2	1660340	0.1204572557428
I11.9	Black	Male	M	20-24 years	20-24	2019	2019	12	1660340	0.722743534456798
I13.1	Black	Male	M	20-24 years	20-24	2019	2019	2	1660340	0.1204572557428
I12.0	Black	Male	M	20-24 years	20-24	2019	2019	1	1660340	0.0602286278713998
I13.9	Black	Male	M	20-24 years	20-24	2019	2019	1	1660340	0.0602286278713998
I10	Black	Male	M	20-24 years	20-24	2020	2020	4	1652385	0.242074334976413
I11.9	Black	Male	M	20-24 years	20-24	2020	2020	8	1652385	0.484148669952826
I12.0	Black	Male	M	20-24 years	20-24	2020	2020	5	1652385	0.302592918720516
I13.1	Black	Male	M	20-24 years	20-24	2020	2020	1	1652385	0.0605185837441032
I10	Black	Male	M	20-24 years	20-24	2021	2021	1	1526119	0.0655256896742653
I11.0	Black	Male	M	20-24 years	20-24	2021	2021	2	1526119	0.131051379348531
I11.9	Black	Male	M	20-24 years	20-24	2021	2021	12	1526119	0.786308276091183
I13.1	Black	Male	M	20-24 years	20-24	2021	2021	1	1526119	0.0655256896742653
