Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Female,5,2002
Black or African American,Hispanic or Latino,30-34 years,Female,5,2002
White,Hispanic or Latino,30-34 years,Female,172,2002
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,35-39 years,Female,5,2002
Black or African American,Hispanic or Latino,35-39 years,Female,5,2002
White,Hispanic or Latino,35-39 years,Female,296,2002
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Female,5,2002
Black or African American,Hispanic or Latino,40-44 years,Female,5,2002
White,Hispanic or Latino,40-44 years,Female,475,2002
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2002
Black or African American,Hispanic or Latino,45-49 years,Female,5,2002
White,Hispanic or Latino,45-49 years,Female,611,2002
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Female,5,2002
Black or African American,Hispanic or Latino,50-54 years,Female,5,2002
White,Hispanic or Latino,50-54 years,Female,790,2002
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Female,5,2002
Black or African American,Hispanic or Latino,55-59 years,Female,11,2002
White,Hispanic or Latino,55-59 years,Female,840,2002
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,5,2002
Black or African American,Hispanic or Latino,60-64 years ,Female,24,2002
White,Hispanic or Latino,60-64 years ,Female,984,2002
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,5,2002
Black or African American,Hispanic or Latino,65-69 years,Female,20,2002
White,Hispanic or Latino,65-69 years,Female,1149,2002
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2002
Black or African American,Hispanic or Latino,70-74 years,Female,14,2002
White,Hispanic or Latino,70-74 years,Female,1395,2002
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,11,2002
Black or African American,Hispanic or Latino,75-79 years,Female,19,2002
White,Hispanic or Latino,75-79 years,Female,1348,2002
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2002
Black or African American,Hispanic or Latino,80-84 years,Female,22,2002
White,Hispanic or Latino,80-84 years,Female,1056,2002
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2002
Black or African American,Hispanic or Latino,85-89 years,Female,5,2002
White,Hispanic or Latino,85-89 years,Female,732,2002
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2002
Black or African American,Hispanic or Latino,90-94 years,Female,5,2002
White,Hispanic or Latino,90-94 years,Female,383,2002
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2002
Black or African American,Hispanic or Latino,95-99 years,Female,5,2002
White,Hispanic or Latino,95-99 years,Female,94,2002
White,Hispanic or Latino,100+ years,Female,14,2002
American Indian or Alaska Native,Not Hispanic or Latino,< 1 year,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,< 1 year,Female,5,2002
Black or African American,Not Hispanic or Latino,< 1 year,Female,5,2002
White,Not Hispanic or Latino,< 1 year,Female,13,2002
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Female,5,2002
Black or African American,Not Hispanic or Latino,1-4 years,Female,38,2002
White,Not Hispanic or Latino,1-4 years,Female,102,2002
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Female,5,2002
Black or African American,Not Hispanic or Latino,5-9 years,Female,29,2002
White,Not Hispanic or Latino,5-9 years,Female,149,2002
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,5,2002
Black or African American,Not Hispanic or Latino,10-14 years,Female,36,2002
White,Not Hispanic or Latino,10-14 years,Female,138,2002
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,15,2002
Black or African American,Not Hispanic or Latino,15-19 years,Female,46,2002
White,Not Hispanic or Latino,15-19 years,Female,190,2002
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,5,2002
Black or African American,Not Hispanic or Latino,20-24 years,Female,59,2002
White,Not Hispanic or Latino,20-24 years,Female,268,2002
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,22,2002
Black or African American,Not Hispanic or Latino,25-29 years,Female,109,2002
White,Not Hispanic or Latino,25-29 years,Female,368,2002
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,16,2002
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,56,2002
Black or African American,Not Hispanic or Latino,30-34 years,Female,267,2002
White,Not Hispanic or Latino,30-34 years,Female,897,2002
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,24,2002
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,90,2002
Black or African American,Not Hispanic or Latino,35-39 years,Female,562,2002
White,Not Hispanic or Latino,35-39 years,Female,1998,2002
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,29,2002
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,170,2002
Black or African American,Not Hispanic or Latino,40-44 years,Female,1150,2002
White,Not Hispanic or Latino,40-44 years,Female,4195,2002
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,65,2002
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,295,2002
Black or African American,Not Hispanic or Latino,45-49 years,Female,1808,2002
White,Not Hispanic or Latino,45-49 years,Female,7058,2002
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,88,2002
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,415,2002
Black or African American,Not Hispanic or Latino,50-54 years,Female,2365,2002
White,Not Hispanic or Latino,50-54 years,Female,10852,2002
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,95,2002
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,439,2002
Black or African American,Not Hispanic or Latino,55-59 years,Female,2676,2002
White,Not Hispanic or Latino,55-59 years,Female,14964,2002
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,122,2002
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,457,2002
Black or African American,Not Hispanic or Latino,60-64 years ,Female,2911,2002
White,Not Hispanic or Latino,60-64 years ,Female,18635,2002
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,131,2002
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,550,2002
Black or African American,Not Hispanic or Latino,65-69 years,Female,3483,2002
White,Not Hispanic or Latino,65-69 years,Female,22812,2002
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,144,2002
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,636,2002
Black or African American,Not Hispanic or Latino,70-74 years,Female,3766,2002
White,Not Hispanic or Latino,70-74 years,Female,30402,2002
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,118,2002
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,577,2002
Black or African American,Not Hispanic or Latino,75-79 years,Female,3808,2002
White,Not Hispanic or Latino,75-79 years,Female,35852,2002
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,100,2002
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,502,2002
Black or African American,Not Hispanic or Latino,80-84 years,Female,3041,2002
White,Not Hispanic or Latino,80-84 years,Female,33466,2002
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,61,2002
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,291,2002
Black or African American,Not Hispanic or Latino,85-89 years,Female,2063,2002
White,Not Hispanic or Latino,85-89 years,Female,23728,2002
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,40,2002
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,127,2002
Black or African American,Not Hispanic or Latino,90-94 years,Female,1049,2002
White,Not Hispanic or Latino,90-94 years,Female,11585,2002
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,12,2002
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,51,2002
Black or African American,Not Hispanic or Latino,95-99 years,Female,363,2002
White,Not Hispanic or Latino,95-99 years,Female,3286,2002
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Female,5,2002
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,5,2002
Black or African American,Not Hispanic or Latino,100+ years,Female,71,2002
White,Not Hispanic or Latino,100+ years,Female,473,2002
Black or African American,Not Hispanic or Latino,Not Stated,Female,5,2002
White,Not Stated,1-4 years,Female,5,2002
White,Not Stated,5-9 years,Female,5,2002
Black or African American,Not Stated,15-19 years,Female,5,2002
White,Not Stated,15-19 years,Female,5,2002
White,Not Stated,20-24 years,Female,5,2002
White,Not Stated,25-29 years,Female,5,2002
White,Not Stated,30-34 years,Female,12,2002
Black or African American,Not Stated,35-39 years,Female,5,2002
White,Not Stated,35-39 years,Female,5,2002
Asian or Pacific Islander,Not Stated,40-44 years,Female,5,2002
Black or African American,Not Stated,40-44 years,Female,5,2002
White,Not Stated,40-44 years,Female,5,2002
Black or African American,Not Stated,45-49 years,Female,5,2002
White,Not Stated,45-49 years,Female,19,2002
Asian or Pacific Islander,Not Stated,50-54 years,Female,5,2002
Black or African American,Not Stated,50-54 years,Female,12,2002
White,Not Stated,50-54 years,Female,29,2002
Black or African American,Not Stated,55-59 years,Female,13,2002
White,Not Stated,55-59 years,Female,38,2002
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2002
Black or African American,Not Stated,60-64 years ,Female,5,2002
White,Not Stated,60-64 years ,Female,47,2002
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2002
Black or African American,Not Stated,65-69 years,Female,13,2002
White,Not Stated,65-69 years,Female,52,2002
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2002
Black or African American,Not Stated,70-74 years,Female,18,2002
White,Not Stated,70-74 years,Female,60,2002
Asian or Pacific Islander,Not Stated,75-79 years,Female,5,2002
Black or African American,Not Stated,75-79 years,Female,14,2002
White,Not Stated,75-79 years,Female,75,2002
Black or African American,Not Stated,80-84 years,Female,11,2002
White,Not Stated,80-84 years,Female,79,2002
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2002
Black or African American,Not Stated,85-89 years,Female,10,2002
White,Not Stated,85-89 years,Female,53,2002
Black or African American,Not Stated,90-94 years,Female,5,2002
White,Not Stated,90-94 years,Female,23,2002
Black or African American,Not Stated,95-99 years,Female,5,2002
White,Not Stated,95-99 years,Female,11,2002
Black or African American,Not Stated,100+ years,Female,5,2002
White,Not Stated,Not Stated,Female,5,2002
White,Hispanic or Latino,< 1 year,Male,10,2002
Black or African American,Hispanic or Latino,1-4 years,Male,5,2002
White,Hispanic or Latino,1-4 years,Male,34,2002
Asian or Pacific Islander,Hispanic or Latino,5-9 years,Male,5,2002
Black or African American,Hispanic or Latino,5-9 years,Male,5,2002
White,Hispanic or Latino,5-9 years,Male,47,2002
White,Hispanic or Latino,10-14 years,Male,57,2002
Black or African American,Hispanic or Latino,15-19 years,Male,5,2002
White,Hispanic or Latino,15-19 years,Male,79,2002
American Indian or Alaska Native,Hispanic or Latino,20-24 years,Male,5,2002
Black or African American,Hispanic or Latino,20-24 years,Male,5,2002
White,Hispanic or Latino,20-24 years,Male,108,2002
White,Hispanic or Latino,25-29 years,Male,103,2002
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Male,5,2002
Black or African American,Hispanic or Latino,30-34 years,Male,5,2002
White,Hispanic or Latino,30-34 years,Male,147,2002
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Male,5,2002
Black or African American,Hispanic or Latino,35-39 years,Male,5,2002
White,Hispanic or Latino,35-39 years,Male,194,2002
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Male,5,2002
Black or African American,Hispanic or Latino,40-44 years,Male,5,2002
White,Hispanic or Latino,40-44 years,Male,354,2002
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2002
Black or African American,Hispanic or Latino,45-49 years,Male,5,2002
White,Hispanic or Latino,45-49 years,Male,557,2002
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2002
Black or African American,Hispanic or Latino,50-54 years,Male,13,2002
White,Hispanic or Latino,50-54 years,Male,845,2002
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,5,2002
Black or African American,Hispanic or Latino,55-59 years,Male,17,2002
White,Hispanic or Latino,55-59 years,Male,1085,2002
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,5,2002
Black or African American,Hispanic or Latino,60-64 years ,Male,22,2002
White,Hispanic or Latino,60-64 years ,Male,1226,2002
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,11,2002
Black or African American,Hispanic or Latino,65-69 years,Male,26,2002
White,Hispanic or Latino,65-69 years,Male,1493,2002
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,5,2002
Black or African American,Hispanic or Latino,70-74 years,Male,19,2002
White,Hispanic or Latino,70-74 years,Male,1695,2002
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,13,2002
Black or African American,Hispanic or Latino,75-79 years,Male,24,2002
White,Hispanic or Latino,75-79 years,Male,1699,2002
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,5,2002
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2002
